overlapRound	Item1	Item2	sn	cond	sess	trial	trial_type	title	typeOfScen	keybResp	keyDef	keybRT	rtBeep	rtDeadline	averageP	sdp	overlap	direct.xVy	correct	targetPresent	dirOverlap	correct01	res.RT	fit.RT	overlapRoundSN
0.05	a pedophile	a college student	49	torture	1	117	1	unidentified	impersonal	d	No	7.79193595693806	N/A	-1	0.00849568965517241	0.00787921190011094	0.0169913793103448	-1	1	FALSE	-0.983008620689655	1	-0.149492551318526	7.94142850825658	0.05
0.05	a pedophile	a nun	49	torture	1	151	1	unidentified	impersonal	d	No	8.18729927015515	N/A	-1	0.017125	0.0110718619840775	0.03425	-1	1	FALSE	-0.96575	1	0.268001005289352	7.9192982648658	0.05
0.05	a police officer	a terrorist	49	torture	1	73	1	unidentified	personal	k	Yes	7.63867982387611	N/A	-1	0.968052845528455	0.0151058397911192	0.0638943089430895	1	1	TRUE	0.93610569105691	1	-0.406902314317882	8.045582138194	0.05
0.05	a rapist	a judge	49	torture	1	87	1	unidentified	impersonal	d	No	7.50878717063428	N/A	-1	0.0381859504132231	0.0163672921492369	0.0763719008264463	-1	1	FALSE	-0.923628099173554	1	-0.486869272842879	7.99565644347715	0.05
0.05	a mentor	a terrorist	49	torture	1	81	1	unidentified	impersonal	k	Yes	7.53208814354172	N/A	-1	0.979961206896552	0.0125831961748912	0.0400775862068965	1	1	TRUE	0.959922413793104	1	-0.482244939210313	8.01433308275204	0.05
0.05	a rapist	an elderly person	49	torture	1	10	1	strangle	personal	d	No	9.17668017048355	N/A	-1	0.0213097826086957	0.00677199130582788	0.0426195652173913	-1	1	FALSE	-0.957380434782609	1	0.219968456084059	8.95671171439949	0.05
0.05	a pedophile	a police officer	49	torture	1	135	1	unidentified	impersonal	d	No	7.94661756324447	N/A	-1	0.0180753968253968	0.0115635400436319	0.0361507936507937	-1	1	FALSE	-0.963849206349206	1	0.019824009349473	7.926793553895	0.05
0.05	a nun	a pedophile	49	torture	1	123	1	strangle	impersonal	k	Yes	7.85243908535751	N/A	-1	0.982395833333333	0.0112389225173757	0.0352083333333333	1	1	TRUE	0.964791666666667	1	-0.0831425255917742	7.93558161094928	0.05
0.05	a terrorist	a soldier	49	torture	1	152	1	strangle	impersonal	d	No	7.61184239958042	N/A	-1	0.0117061403508772	0.00969717632472512	0.0234122807017544	-1	1	FALSE	-0.976587719298246	1	-0.307103665822165	7.91894606540258	0.05
0.05	a terrorist	an astronaut	49	torture	1	59	1	unidentified	impersonal	d	No	7.91971976092457	N/A	-1	0.0207478632478632	0.0127983740075126	0.0414957264957265	-1	1	FALSE	-0.958504273504273	1	-0.204290040496686	8.12400980142126	0.05
0.05	a pedophile	an astronaut	49	torture	1	148	1	unidentified	impersonal	d	No	7.63482067774554	N/A	-1	0.0095875	0.00856209105027231	0.0191749999999999	-1	1	FALSE	-0.980825	1	-0.285604995677239	7.92042567342278	0.05
0.05	a pedophile	an elderly person	49	torture	1	84	1	unidentified	personal	d	No	7.61283103040736	N/A	-1	0.0111189956331878	0.00477236400907035	0.0222379912663755	-1	1	FALSE	-0.977762008733625	1	-0.39171220288082	8.00454323328818	0.05
0.05	a soldier	a pedophile	49	torture	1	42	1	unidentified	personal	k	Yes	8.6741969402259	N/A	-1	0.994145299145299	0.00651120151352893	0.0117094017094017	1	1	TRUE	0.988290598290598	1	0.392536783235288	8.28166015699061	0.05
0.05	an elderly person	a terrorist	49	torture	1	130	1	strangle	personal	k	Yes	7.53047999524554	N/A	-1	0.977483480176211	0.00665379425068745	0.0450330396475771	1	1	TRUE	0.954966960352423	1	-0.399567483872511	7.93004747911805	0.05
0.05	a terrorist	a nun	49	torture	1	14	1	unidentified	personal	d	No	8.7876782390395	N/A	-1	0.036875	0.0166537260333573	0.07375	-1	1	FALSE	-0.92625	1	-0.0420996043343678	8.82977784337386	0.05
0.05	an orphan	a pedophile	49	torture	1	60	1	unidentified	personal	k	Yes	7.9251575122247	N/A	-1	0.994264957264957	0.00645754540069808	0.0114700854700855	1	1	TRUE	0.988529914529914	1	-0.192001468700805	8.11715898092551	0.05
0.05	a nun	a terrorist	49	torture	1	141	1	strangle	impersonal	k	Yes	7.58731050602262	N/A	-1	0.963189655172414	0.0160980550277143	0.0736206896551723	1	1	TRUE	0.926379310344828	1	-0.336211608819465	7.92352211484208	0.05
0.05	a rapist	a mentor	49	torture	1	4	1	unidentified	personal	d	No	8.90163893230033	N/A	-1	0.0195040983606557	0.0113374105531104	0.0390081967213115	-1	1	FALSE	-0.960991803278688	1	-0.278994956378993	9.18063388867932	0.05
0.15	a college student	an assassin	49	torture	1	93	1	strangle	personal	k	Yes	8.05579245097777	N/A	-1	0.944094827586207	0.0205553479441909	0.111810344827586	1	1	TRUE	0.888189655172414	1	0.0755259330901517	7.98026651788762	0.15
0.15	a police officer	a thief	49	torture	1	98	1	unidentified	impersonal	k	Yes	7.92804560087478	N/A	-1	0.903487903225806	0.0252877897897964	0.193024193548387	1	1	TRUE	0.806975806451613	1	-0.0414861851342101	7.96953178600899	0.15
0.15	an orphan	a thief	49	torture	1	137	1	unidentified	personal	k	Yes	7.49886973397693	N/A	-1	0.940717391304348	0.0203818698628664	0.118565217391304	1	1	TRUE	0.881434782608696	1	-0.426762275315612	7.92563200929254	0.15
0.15	an astronaut	a thief	49	torture	1	47	1	strangle	personal	k	Yes	8.01301211036892	N/A	-1	0.90743220338983	0.0260943364766048	0.185135593220339	1	1	TRUE	0.814864406779661	1	-0.21301664613701	8.22602875650593	0.15
0.15	a gang member	an orphan	49	torture	1	157	1	unidentified	impersonal	d	No	7.74932246466036	N/A	-1	0.0791086956521739	0.0252618550035034	0.158217391304348	-1	1	FALSE	-0.841782608695652	1	-0.168023381596472	7.91734584625683	0.15
0.15	an assassin	a police officer	49	torture	1	155	1	unidentified	impersonal	d	No	7.90470391387375	N/A	-1	0.0741771653543307	0.0225341617884674	0.148354330708661	-1	1	FALSE	-0.851645669291339	1	-0.0132512286563315	7.91795514253008	0.15
0.15	a rapist	a billionaire	49	torture	1	29	1	unidentified	impersonal	d	No	8.10621290261996	N/A	-1	0.069578947368421	0.0218931361613793	0.139157894736842	-1	1	FALSE	-0.860842105263158	1	-0.370025355136255	8.47623825775622	0.15
0.15	a rapist	a billionaire	49	torture	1	88	1	strangle	personal	d	No	7.46106551435428	N/A	-1	0.069578947368421	0.0218931361613793	0.139157894736842	-1	1	FALSE	-0.860842105263158	1	-0.531814719396829	7.99288023375111	0.15
0.15	a gang member	a soldier	49	torture	1	138	1	unidentified	personal	d	No	7.95787735848981	N/A	-1	0.075104347826087	0.0242560568890393	0.150208695652174	-1	1	FALSE	-0.849791304347826	1	0.0327986150265458	7.92507874346327	0.15
0.15	an elderly person	an assassin	49	torture	1	5	1	strangle	personal	k	Yes	8.7804801070333	N/A	-1	0.939402838427948	0.0109475834209697	0.121194323144105	1	1	TRUE	0.878805676855895	1	-0.359760154367212	9.14024026140051	0.15
0.15	a nun	an assassin	49	torture	1	149	1	strangle	impersonal	k	Yes	7.77653502818524	N/A	-1	0.9075125	0.0251324869903276	0.184975	1	1	TRUE	0.815025	1	-0.143502655896121	7.92003768408136	0.15
0.15	a pedophile	a billionaire	49	torture	1	150	1	unidentified	impersonal	d	No	8.12237124340655	N/A	-1	0.0532387387387387	0.0195731580578257	0.106477477477477	-1	1	FALSE	-0.893522522522523	1	0.202709231843938	7.91966201156261	0.15
0.25	a convict	an elderly person	49	torture	1	36	1	unidentified	impersonal	d	No	8.39412119382624	N/A	-1	0.148623655913978	0.0166557555521019	0.297247311827957	-1	1	FALSE	-0.702752688172043	1	0.0327046792869616	8.36141651453928	0.25
0.25	a convict	an orphan	49	torture	1	66	1	unidentified	impersonal	d	No	7.85864065562079	N/A	-1	0.118512096774194	0.0291659214307243	0.237024193548387	-1	1	FALSE	-0.762975806451613	1	-0.221746391594882	8.08038704721567	0.25
0.25	a gang member	an elderly person	49	torture	1	116	1	strangle	personal	d	No	8.03300949859667	N/A	-1	0.103112087912088	0.0144072456773767	0.206224175824176	-1	1	FALSE	-0.793775824175824	1	0.0904916801007714	7.9425178184959	0.25
0.25	an adult	a gang member	49	torture	1	94	1	unidentified	impersonal	k	Yes	7.53849499941346	N/A	-1	0.877899805447471	0.0142324751036477	0.244200389105058	1	1	TRUE	0.755799610894942	1	-0.439483865943313	7.97797886535678	0.25
0.25	a convict	an elderly person	49	torture	1	118	1	unidentified	personal	d	No	7.71824095195932	N/A	-1	0.148623655913978	0.0166557555521019	0.297247311827957	-1	1	FALSE	-0.702752688172043	1	-0.222132826495148	7.94037377845446	0.25
0.25	a terrorist	a celebrity	49	torture	1	134	1	unidentified	personal	d	No	8.62389281007529	N/A	-1	0.10048623853211	0.0277117603990621	0.20097247706422	-1	1	FALSE	-0.79902752293578	1	0.696489768469062	7.92740304160623	0.25
0.25	a soldier	an addict	49	torture	1	101	1	unidentified	personal	k	Yes	7.76089319585102	N/A	-1	0.856044247787611	0.0310656453865941	0.287911504424779	1	1	TRUE	0.712088495575221	1	-0.202981413380528	7.96387460923155	0.25
0.25	a gang member	a police officer	49	torture	1	97	1	strangle	impersonal	d	No	8.15017926968233	N/A	-1	0.12129435483871	0.0292017025141736	0.242588709677419	-1	1	FALSE	-0.757411290322581	1	0.178636777613764	7.97154249206856	0.25
0.25	an astronaut	a gang member	49	torture	1	106	1	strangle	personal	k	Yes	7.51207124583547	N/A	-1	0.890266949152542	0.0280520697219562	0.219466101694915	1	1	TRUE	0.780533898305085	1	-0.443510428540586	7.95558167437605	0.25
0.25	a billionaire	an assassin	49	torture	1	44	1	strangle	personal	k	Yes	8.13593277200489	N/A	-1	0.867861607142857	0.0300581164507587	0.264276785714286	1	1	TRUE	0.735723214285714	1	-0.122392795866682	8.25832556787157	0.25
0.25	a pedophile	an addict	49	torture	1	136	1	unidentified	impersonal	d	No	8.44912846050211	N/A	-1	0.123176724137931	0.0294541243302115	0.246353448275862	-1	1	FALSE	-0.753646551724138	1	0.522925045972242	7.92620341452987	0.25
0.25	an astronaut	a gang member	49	torture	1	76	1	strangle	impersonal	k	Yes	7.6980291702728	N/A	-1	0.890266949152542	0.0280520697219562	0.219466101694915	1	1	TRUE	0.780533898305085	1	-0.33488056533298	8.03290973560578	0.25
0.25	an addict	a pedophile	49	torture	1	80	1	strangle	impersonal	k	Yes	8.04558828080353	N/A	-1	0.875564655172414	0.0276638958685236	0.248870689655172	1	1	TRUE	0.751129310344828	1	0.0277756338777468	8.01781264692578	0.25
0.25	a gang member	a homeless adult	49	torture	1	16	1	strangle	personal	d	No	8.30696586536857	N/A	-1	0.145397540983607	0.0312454228291551	0.290795081967213	-1	1	FALSE	-0.709204918032787	1	-0.465229483463526	8.7721953488321	0.25
0.25	a thief	a judge	49	torture	1	15	1	strangle	personal	d	No	7.96450336355155	N/A	-1	0.12823275862069	0.0301522205932493	0.256465517241379	-1	1	FALSE	-0.743534482758621	1	-0.836018869060704	8.80052223261225	0.25
0.25	a nun	a thief	49	torture	1	91	1	strangle	personal	k	Yes	7.41997992366183	N/A	-1	0.878741525423729	0.0291270220389662	0.242516949152542	1	1	TRUE	0.757483050847458	1	-0.565089367700822	7.98506929136266	0.25
0.35	a convict	a mentor	49	torture	1	129	1	unidentified	impersonal	d	No	7.74802852443238	N/A	-1	0.155755905511811	0.0297470178517351	0.311511811023622	-1	1	FALSE	-0.688488188976378	1	-0.182735125792568	7.93076365022494	0.35
0.35	a convict	an adult	49	torture	1	56	1	unidentified	impersonal	d	No	8.16791936295782	N/A	-1	0.173044933078394	0.0162213986900775	0.346089866156788	-1	1	FALSE	-0.653910133843212	1	0.0219797335384548	8.14593962941936	0.35
0.35	an assassin	a celebrity	49	torture	1	100	1	unidentified	personal	d	No	8.01961279440027	N/A	-1	0.167199115044248	0.0341285346082005	0.334398230088496	-1	1	FALSE	-0.665601769911504	1	0.0539129556604205	7.96569983873985	0.35
0.35	an orphan	an addict	49	torture	1	112	1	unidentified	impersonal	k	Yes	7.49554194388426	N/A	-1	0.840190265486726	0.0327804726311096	0.319619469026549	1	1	TRUE	0.680380530973451	1	-0.451702159991575	7.94724410387583	0.35
0.35	a convict	a mentor	49	torture	1	31	1	unidentified	impersonal	d	No	8.13329386122263	N/A	-1	0.155755905511811	0.0297470178517351	0.311511811023622	-1	1	FALSE	-0.688488188976378	1	-0.307452030794844	8.44074589201748	0.35
0.35	an orphan	an addict	49	torture	1	114	1	strangle	impersonal	k	Yes	7.94873845481361	N/A	-1	0.840190265486726	0.0327804726311096	0.319619469026549	1	1	TRUE	0.680380530973451	1	0.00393370233061319	7.944804752483	0.35
0.35	a convict	a police officer	49	torture	1	85	1	unidentified	impersonal	d	No	7.84502441724148	N/A	-1	0.162706766917293	0.0308313904127783	0.325413533834586	-1	1	FALSE	-0.674586466165414	1	-0.156460492864078	8.00148491010556	0.35
0.35	a gang member	a billionaire	49	torture	1	153	1	unidentified	personal	d	No	7.87891291229713	N/A	-1	0.184348623853211	0.0359611127030794	0.368697247706422	-1	1	FALSE	-0.631302752293578	1	-0.0396921343059047	7.91860504660304	0.35
0.45	a thief	a congressman	49	torture	1	37	1	unidentified	personal	d	No	7.83518375526675	N/A	-1	0.234389908256881	0.0391277545325713	0.468779816513762	-1	1	FALSE	-0.531220183486238	1	-0.511845400850805	8.34702915611755	0.45
0.45	a convict	a billionaire	49	torture	1	34	1	strangle	personal	d	No	8.0123496393278	N/A	-1	0.233690677966102	0.0383773479419189	0.467381355932203	-1	1	FALSE	-0.532618644067797	1	-0.379272171895419	8.39162181122321	0.45
0.45	a homeless adult	a convict	49	torture	1	96	1	unidentified	impersonal	k	Yes	7.84424071814181	N/A	-1	0.797337121212121	0.0330180450941456	0.405325757575758	1	1	TRUE	0.594674242424242	1	-0.129378403120823	7.97361912126263	0.45
0.45	a pedophile	a convict	49	torture	1	139	1	strangle	personal	d	No	7.96311205897929	N/A	-1	0.21093359375	0.0320055468356037	0.4218671875	-1	1	FALSE	-0.5781328125	1	0.0385690177774842	7.9245430412018	0.45
0.45	an addict	an adult	49	torture	1	102	1	strangle	personal	d	No	7.82724090175281	N/A	-1	0.2311025390625	0.0185300473944763	0.462205078125	-1	1	FALSE	-0.537794921875	1	-0.134866420356457	7.96210732210927	0.45
0.55	an olympian	a soldier	49	torture	1	126	1	strangle	impersonal	d	No	7.87777633327726	N/A	-1	0.29305504587156	0.0422177143309169	0.586110091743119	-1	1	FALSE	-0.413889908256881	1	-0.0552798174155038	7.93305615069276	0.55
0.55	a soldier	a homeless adult	49	torture	1	95	1	strangle	impersonal	k	Yes	7.32778053842163	N/A	-1	0.718185950413223	0.0396149993227205	0.563628099173554	1	1	TRUE	0.436371900826446	1	-0.647983296529578	7.97576383495121	0.55
0.55	a soldier	a nun	49	torture	1	64	1	unidentified	personal	d	No	8.52277756971014	N/A	-1	0.706590517241379	0.0430749532593903	0.586818965517241	1	0	TRUE	0.413181034482759	0	0.430915011010018	8.09186255870012	0.55
0.55	an addict	a judge	49	torture	1	46	1	strangle	personal	d	No	7.79234892411304	N/A	-1	0.286631578947368	0.0415779207165524	0.573263157894737	-1	1	FALSE	-0.426736842105263	1	-0.444100064152927	8.23644898826596	0.55
0.55	a judge	an addict	49	torture	1	107	1	unidentified	impersonal	k	Yes	7.78447323573647	N/A	-1	0.715614035087719	0.0404059671778926	0.568771929824561	1	1	TRUE	0.431228070175439	1	-0.169604412893674	7.95407764863014	0.55
0.55	a convict	a terrorist	49	torture	1	120	1	strangle	personal	k	Yes	7.98616486033273	N/A	-1	0.737963709677419	0.0359754203469058	0.524072580645161	1	1	TRUE	0.475927419354839	1	0.047801156382028	7.9383637039507	0.55
0.55	an assassin	an addict	49	torture	1	72	1	unidentified	impersonal	d	No	8.84419212624497	N/A	-1	0.257594017094017	0.0397575616057216	0.515188034188034	-1	1	FALSE	-0.484811965811966	1	0.794105890393089	8.05008623585188	0.55
0.55	a rapist	a gang member	49	torture	1	75	1	strangle	personal	d	No	7.94626364358054	N/A	-1	0.282995867768595	0.0377825571368934	0.56599173553719	-1	1	FALSE	-0.43400826446281	1	-0.0907347115001107	8.03699835508065	0.55
0.55	a judge	a soldier	49	torture	1	110	1	unidentified	personal	k	Yes	8.63852547658376	N/A	-1	0.29375652173913	0.0416024622702352	0.587513043478261	-1	0	FALSE	-0.412486956521739	0	0.688679445738774	7.94984603084499	0.55
0.55	a judge	a soldier	49	torture	1	19	1	strangle	personal	d	No	8.27868216297091	N/A	-1	0.29375652173913	0.0416024622702352	0.587513043478261	-1	1	FALSE	-0.412486956521739	1	-0.413814719576161	8.69249688254707	0.55
0.55	an olympian	an addict	49	torture	1	26	1	unidentified	personal	k	Yes	8.69617584694468	N/A	-1	0.728893518518518	0.0419273060848402	0.542212962962963	1	1	TRUE	0.457787037037037	1	0.162214936755225	8.53396091018945	0.55
0.65	a police officer	a congressman	49	torture	1	71	1	strangle	impersonal	d	No	8.29304913976844	N/A	-1	0.681521551724138	0.0425572533312623	0.636956896551724	1	0	TRUE	0.363043103448276	0	0.238311134631454	8.05473800513699	0.65
0.65	a gang member	a terrorist	49	torture	1	69	1	unidentified	impersonal	k	Yes	7.91607809630279	N/A	-1	0.690647826086957	0.0387443778734141	0.618704347826087	1	1	TRUE	0.381295652173913	1	-0.148425987306939	8.06450408360972	0.65
0.65	a congressman	a convict	49	torture	1	111	1	unidentified	impersonal	k	Yes	7.69256964806791	N/A	-1	0.681093220338983	0.0422044454301319	0.637813559322034	1	1	TRUE	0.362186440677966	1	-0.255954436528564	7.94852408459647	0.65
0.65	a celebrity	a college student	49	torture	1	78	1	strangle	personal	d	No	7.85515700588134	N/A	-1	0.342060747663551	0.0443917476188604	0.684121495327103	-1	1	FALSE	-0.315878504672897	1	-0.16996075329076	8.0251177591721	0.65
0.65	a mentor	a congressman	49	torture	1	162	1	unidentified	personal	k	Yes	8.20549161312024	N/A	-1	0.6823	0.0431787082614582	0.6354	1	1	TRUE	0.3646	1	0.28950761167287	7.91598400144737	0.65
0.65	a congressman	a police officer	49	torture	1	12	1	unidentified	personal	k	Yes	8.86248357648833	N/A	-1	0.316974137931034	0.0422907920046115	0.633948275862069	-1	0	FALSE	-0.366051724137931	0	-0.0287144648691822	8.89119804135751	0.65
0.65	an elderly person	a celebrity	49	torture	1	30	1	strangle	personal	d	No	8.82761475083751	N/A	-1	0.65586859688196	0.0222298492256081	0.68826280623608	1	0	TRUE	0.31173719376392	0	0.369408897639733	8.45820585319778	0.65
0.65	an adult	a congressman	49	torture	1	82	1	unidentified	personal	k	Yes	7.71912984090673	N/A	-1	0.657921936758893	0.0205052294265774	0.684156126482213	1	1	TRUE	0.315843873517787	1	-0.291834137342291	8.01096397824902	0.65
0.65	an orphan	a homeless adult	49	torture	1	20	1	strangle	personal	k	Yes	8.30176976311717	N/A	-1	0.684376033057851	0.0411319831382023	0.631247933884298	1	1	TRUE	0.368752066115702	1	-0.365829528516155	8.66759929163332	0.65
0.65	an addict	a billionaire	49	torture	1	161	1	strangle	personal	d	No	8.01994168767737	N/A	-1	0.306200934579439	0.0432425841359679	0.612401869158879	-1	1	FALSE	-0.387598130841121	1	0.10370260118069	7.91623908649667	0.65
0.65	an olympian	an orphan	49	torture	1	154	1	unidentified	personal	k	Yes	8.36357570275064	N/A	-1	0.332577981651376	0.0425697262728337	0.665155963302752	-1	0	FALSE	-0.334844036697248	0	0.445300849216555	7.91827485353408	0.65
0.65	a thief	an addict	49	torture	1	113	1	unidentified	impersonal	k	Yes	8.36147461641682	N/A	-1	0.304342105263158	0.042250912810538	0.608684210526316	-1	0	FALSE	-0.391315789473684	0	0.415469859940355	7.94600475647646	0.65
0.65	an addict	a billionaire	49	torture	1	57	1	strangle	personal	d	No	7.73455884435476	N/A	-1	0.306200934579439	0.0432425841359679	0.612401869158879	-1	1	FALSE	-0.387598130841121	1	-0.403833796468773	8.13839264082353	0.65
0.65	a rapist	a thief	49	torture	1	43	1	unidentified	impersonal	d	No	8.07402621612406	N/A	-1	0.312561983471074	0.0383801035964035	0.625123966942149	-1	1	FALSE	-0.374876033057851	1	-0.195778468782869	8.26980468490693	0.65
0.75	a college student	a homeless adult	49	torture	1	83	1	unidentified	personal	k	Yes	7.92768504561578	N/A	-1	0.614670833333333	0.0412810734638996	0.770658333333333	1	1	TRUE	0.229341666666667	1	-0.0800167812299595	8.00770182684574	0.75
0.75	a rapist	an assassin	49	torture	1	140	1	strangle	impersonal	d	No	8.32093496888341	N/A	-1	0.368729838709677	0.0356354620429647	0.737459677419355	-1	1	FALSE	-0.262540322580645	1	0.396910623935286	7.92402434494812	0.75
0.75	a judge	a college student	49	torture	1	61	1	strangle	impersonal	d	No	8.59341321732765	N/A	-1	0.397530973451327	0.0433535828665788	0.795061946902655	-1	1	FALSE	-0.204938053097345	1	0.482887575817376	8.11052564151027	0.75
0.75	an adult	a celebrity	49	torture	1	122	1	unidentified	personal	k	Yes	7.68845535654994	N/A	-1	0.615397637795276	0.0220148090987405	0.769204724409449	1	1	TRUE	0.230795275590551	1	-0.248023867898224	7.93647922444817	0.75
0.75	a soldier	a police officer	49	torture	1	3	1	strangle	impersonal	k	Yes	9.05508908670489	N/A	-1	0.609650406504065	0.0417499280749414	0.78069918699187	1	1	TRUE	0.21930081300813	1	-0.167262777240969	9.22235186394586	0.75
0.75	a college student	a homeless adult	49	torture	1	24	1	unidentified	impersonal	k	Yes	9.28210273820307	N/A	-1	0.614670833333333	0.0412810734638996	0.770658333333333	1	1	TRUE	0.229341666666667	1	0.706436956218649	8.57566578198442	0.75
0.75	an elderly person	a nun	49	torture	1	25	1	strangle	impersonal	d	No	8.60758219114392	N/A	-1	0.621098468271335	0.0223893796017583	0.75780306345733	1	0	TRUE	0.24219693654267	0	0.0531051663643698	8.55447702477955	0.75
0.75	a billionaire	an orphan	49	torture	1	13	1	unidentified	personal	d	No	9.12467354521909	N/A	-1	0.361050925925926	0.0446969200914356	0.722101851851852	-1	1	FALSE	-0.277898148148148	1	0.26468091480131	8.85999263041778	0.75
0.75	a police officer	a homeless adult	49	torture	1	158	1	unidentified	impersonal	k	Yes	8.12266802334641	N/A	-1	0.607461538461538	0.040542459573963	0.785076923076923	1	1	TRUE	0.214923076923077	1	0.205612396515662	7.91705562683074	0.75
0.75	an elderly person	an olympian	49	torture	1	22	1	strangle	personal	d	No	8.58073121222023	N/A	-1	0.607183333333333	0.022833781939202	0.785633333333333	1	0	TRUE	0.214366666666667	0	-0.0394189482704448	8.62015016049067	0.75
0.75	a mentor	a soldier	49	torture	1	52	1	unidentified	personal	d	No	8.03463103292311	N/A	-1	0.37851724137931	0.0421775322138802	0.757034482758621	-1	1	FALSE	-0.242965517241379	1	-0.14405337440779	8.1786844073309	0.75
0.75	an assassin	a convict	49	torture	1	54	1	unidentified	impersonal	d	No	8.38068594676157	N/A	-1	0.357609375	0.0386939287293386	0.71521875	-1	1	FALSE	-0.28478125	1	0.218901919578188	8.16178402718339	0.75
0.75	a judge	a college student	49	torture	1	32	1	unidentified	personal	k	Yes	8.85922139360813	N/A	-1	0.397530973451327	0.0433535828665788	0.795061946902655	-1	0	FALSE	-0.204938053097345	0	0.435381191756907	8.42384020185122	0.75
0.75	a mentor	a homeless adult	49	torture	1	89	1	strangle	personal	k	Yes	7.53529670244409	N/A	-1	0.606858870967742	0.0425259351580464	0.786282258064516	1	1	TRUE	0.213717741935484	1	-0.454895453081627	7.99019215552572	0.75
0.75	an elderly person	an olympian	49	torture	1	92	1	unidentified	personal	k	Yes	8.44762872803033	N/A	-1	0.607183333333333	0.022833781939202	0.785633333333333	1	1	TRUE	0.214366666666667	1	0.464999554493064	7.98262917353726	0.75
0.75	a mentor	a celebrity	49	torture	1	67	1	strangle	impersonal	k	Yes	8.40603814205008	N/A	-1	0.645977477477477	0.0440638730656479	0.708045045045045	1	1	TRUE	0.291954954954955	1	0.331117099639023	8.07492104241105	0.75
0.75	an olympian	a congressman	49	torture	1	143	1	unidentified	personal	k	Yes	7.64730883235624	N/A	-1	0.611985436893204	0.045951119601792	0.776029126213592	1	1	TRUE	0.223970873786408	1	-0.275256146422033	7.92256497877827	0.75
0.75	an assassin	a terrorist	49	torture	1	124	1	unidentified	personal	k	Yes	8.85295088709958	N/A	-1	0.602088983050847	0.0404094461625986	0.795822033898305	1	1	TRUE	0.204177966101695	1	0.918238394674932	7.93471249242465	0.75
0.75	a homeless adult	an elderly person	49	torture	1	27	1	unidentified	impersonal	k	Yes	8.66733584984596	N/A	-1	0.373831168831169	0.0218255002343462	0.747662337662338	-1	0	FALSE	-0.252337662337662	0	0.15323976484677	8.51409608499919	0.75
0.75	a soldier	an adult	49	torture	1	125	1	unidentified	impersonal	k	Yes	7.82684209815829	N/A	-1	0.645581871345029	0.0215647728910036	0.708836257309942	1	1	TRUE	0.291163742690058	1	-0.107028866135596	7.93387096429389	0.75
0.75	an adult	an orphan	49	torture	1	103	1	unidentified	personal	d	No	8.10530751550515	N/A	-1	0.386423976608187	0.0215436153378055	0.772847953216374	-1	1	FALSE	-0.227152046783626	1	0.144911377528286	7.96039613797686	0.75
0.75	a soldier	a college student	49	torture	1	99	1	unidentified	impersonal	k	Yes	8.16308637558322	N/A	-1	0.614388392857143	0.0445011673894089	0.771223214285714	1	1	TRUE	0.228776785714286	1	0.195501465246378	7.96758491033684	0.75
0.85	a college student	an olympian	49	torture	1	38	1	strangle	impersonal	k	Yes	8.36753241686183	N/A	-1	0.595657407407407	0.0454558336602305	0.808685185185185	1	1	TRUE	0.191314814814815	1	0.0344338887266016	8.33309852813523	0.85
0.85	a nun	a mentor	49	torture	1	90	1	strangle	impersonal	k	Yes	7.57044325205737	N/A	-1	0.400819327731092	0.0443862514609562	0.801638655462185	-1	0	FALSE	-0.198361344537815	0	-0.417146158986156	7.98758941104353	0.85
0.85	an adult	a nun	49	torture	1	28	1	strangle	personal	d	No	8.67965211911394	N/A	-1	0.572360194174757	0.0220239810221652	0.855279611650485	1	0	TRUE	0.144720388349515	0	0.184790245256776	8.49486187385716	0.85
0.85	a homeless adult	a celebrity	49	torture	1	18	1	strangle	impersonal	k	Yes	8.45019832259196	N/A	-1	0.561866379310345	0.0453043414103078	0.87626724137931	1	1	TRUE	0.12373275862069	1	-0.268012444840135	8.71821076743209	0.85
0.85	a homeless adult	a celebrity	49	torture	1	50	1	strangle	impersonal	k	Yes	8.18283871076603	N/A	-1	0.561866379310345	0.0453043414103078	0.87626724137931	1	1	TRUE	0.12373275862069	1	-0.0138724372074854	8.19671114797351	0.85
0.85	a thief	an assassin	49	torture	1	109	1	unidentified	personal	k	Yes	7.67042852219069	N/A	-1	0.554382352941176	0.042748102813547	0.891235294117647	1	1	TRUE	0.108764705882353	1	-0.280782796315111	7.9512113185058	0.85
0.85	an adult	a billionaire	49	torture	1	53	1	unidentified	personal	k	Yes	8.21012440516427	N/A	-1	0.550176528599606	0.022241030543261	0.899646942800789	1	1	TRUE	0.100353057199211	1	0.0400264779303772	8.17009792723389	0.85
0.85	a convict	a gang member	49	torture	1	159	1	unidentified	impersonal	k	Yes	8.35490952835879	N/A	-1	0.561172	0.0420886430034264	0.877656	1	1	TRUE	0.122344	1	0.43813490786288	7.91677462049591	0.85
0.85	a nun	a mentor	49	torture	1	45	1	unidentified	personal	k	Yes	7.75233516330229	N/A	-1	0.400819327731092	0.0443862514609562	0.801638655462185	-1	0	FALSE	-0.198361344537815	0	-0.494875695093246	8.24721085839554	0.85
0.85	a police officer	an orphan	49	torture	1	145	1	unidentified	personal	d	No	7.8808043446749	N/A	-1	0.430239837398374	0.0443935835396375	0.860479674796748	-1	1	FALSE	-0.139520325203252	1	-0.0408633025417764	7.92166764721668	0.85
