exp	sn	cond	sess	trial	trial_type	dispSize	minProbeTime	respOrder	fixedOrWord	probeBlankTime	screenAdvanceTime	title	typeOfScen	Item1	Is_are1	Verb1	Item2	Is_are2	Verb2	questionKey	keybResp	keyDef	keybRT	moral_acceptabilityResp	moral_acceptabilityRT	moral_inacceptabilityResp	moral_inacceptabilityRT	rtBeep	rtDeadline	hide_question
expDeathMethod2	10	random	1	56	1	680	0	k	W	150	0	strangle	impersonal	a judge	is	kill	an adult	is	kill	X>Y	d	Yes	22019	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	57	1	680	0	k	W	150	0	strangle	personal	a soldier	is	kill	an assassin	is	kill	X>Y	d	Yes	17148	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	58	1	680	0	k	W	150	0	strangle	impersonal	a soldier	is	kill	a police officer	is	kill	X>Y	d	Yes	9572	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	59	1	680	0	k	W	150	0	unidentified	personal	a nun	is	kill	an orphan	is	kill	X>Y	k	No	3634	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	60	1	680	0	k	W	150	0	unidentified	impersonal	an astronaut	is	kill	a congressman	is	kill	X>Y	k	No	13690	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	61	1	680	0	k	W	150	0	unidentified	personal	a soldier	is	kill	an elderly person	is	kill	X>Y	k	No	2186	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	62	1	680	0	k	W	150	0	unidentified	impersonal	a congressman	is	kill	a celebrity	is	kill	X>Y	k	No	13699	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	63	1	680	0	k	W	150	0	unidentified	impersonal	an astronaut	is	kill	an adult	is	kill	X>Y	k	No	6053	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	64	1	680	0	k	W	150	0	unidentified	personal	a celebrity	is	kill	a homeless adult	is	kill	X>Y	k	No	1989	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	65	1	680	0	k	W	150	0	strangle	personal	an orphan	is	kill	a thief	is	kill	X>Y	d	Yes	3108	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	66	1	680	0	k	W	150	0	strangle	personal	a celebrity	is	kill	a college student	is	kill	X>Y	k	No	8647	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	67	1	680	0	k	W	150	0	unidentified	personal	a police officer	is	kill	a celebrity	is	kill	X>Y	k	No	1685	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	68	1	680	0	k	W	150	0	strangle	personal	a terrorist	is	kill	an assassin	is	kill	X>Y	k	No	5152	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	69	1	680	0	k	W	150	0	strangle	personal	a homeless adult	is	kill	an elderly person	is	kill	X>Y	d	Yes	21776	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	70	1	680	0	k	W	150	0	unidentified	impersonal	a pedophile	is	kill	an elderly person	is	kill	X>Y	k	No	5965	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	71	1	680	0	k	W	150	0	unidentified	personal	a homeless adult	is	kill	an addict	is	kill	X>Y	k	No	785	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	72	1	680	0	k	W	150	0	unidentified	personal	an Olympian	is	kill	a police officer	is	kill	X>Y	k	No	715	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	73	1	680	0	k	W	150	0	strangle	impersonal	a convict	is	kill	a college student	is	kill	X>Y	k	No	11206	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	74	1	680	0	k	W	150	0	unidentified	impersonal	a soldier	is	kill	a gang member	is	kill	X>Y	d	Yes	6812	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	75	1	680	0	k	W	150	0	unidentified	personal	an astronaut	is	kill	an adult	is	kill	X>Y	k	No	773	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	76	1	680	0	k	W	150	0	strangle	personal	a nun	is	kill	a pedophile	is	kill	X>Y	d	Yes	15784	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	77	1	680	0	k	W	150	0	unidentified	personal	an elderly person	is	kill	a celebrity	is	kill	X>Y	k	No	1649	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	78	1	680	0	k	W	150	0	unidentified	personal	an adult	is	kill	an addict	is	kill	X>Y	k	No	2988	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	79	1	680	0	k	W	150	0	unidentified	personal	a college student	is	kill	a thief	is	kill	X>Y	k	No	2288	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	80	1	680	0	k	W	150	0	unidentified	personal	a police officer	is	kill	a rapist	is	kill	X>Y	k	No	2028	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	81	1	680	0	k	W	150	0	unidentified	personal	a rapist	is	kill	a nun	is	kill	X>Y	k	No	1567	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	82	1	680	0	k	W	150	0	strangle	personal	an assassin	is	kill	an elderly person	is	kill	X>Y	k	No	22625	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	83	1	680	0	k	W	150	0	unidentified	impersonal	an adult	is	kill	a celebrity	is	kill	X>Y	d	Yes	12886	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	84	1	680	0	k	W	150	0	strangle	impersonal	a gang member	is	kill	a congressman	is	kill	X>Y	k	No	6420	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	85	1	680	0	k	W	150	0	strangle	impersonal	a congressman	is	kill	a rapist	is	kill	X>Y	d	Yes	6036	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	86	1	680	0	k	W	150	0	unidentified	impersonal	a convict	is	kill	an orphan	is	kill	X>Y	k	No	10321	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	87	1	680	0	k	W	150	0	strangle	impersonal	a police officer	is	kill	a homeless adult	is	kill	X>Y	d	Yes	12153	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	88	1	680	0	k	W	150	0	strangle	impersonal	a billionaire	is	kill	a gang member	is	kill	X>Y	d	Yes	3872	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	89	1	680	0	k	W	150	0	strangle	personal	a terrorist	is	kill	a soldier	is	kill	X>Y	k	No	6626	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	90	1	680	0	k	W	150	0	strangle	personal	a congressman	is	kill	a mentor	is	kill	X>Y	k	No	10807	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	91	1	680	0	k	W	150	0	strangle	impersonal	an addict	is	kill	a soldier	is	kill	X>Y	k	No	7178	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	92	1	680	0	k	W	150	0	unidentified	impersonal	a college student	is	kill	a mentor	is	kill	X>Y	k	No	13745	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	93	1	680	0	k	W	150	0	unidentified	impersonal	a congressman	is	kill	a judge	is	kill	X>Y	k	No	11519	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	94	1	680	0	k	W	150	0	unidentified	personal	a pedophile	is	kill	a convict	is	kill	X>Y	k	No	1703	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	95	1	680	0	k	W	150	0	strangle	personal	a convict	is	kill	a pedophile	is	kill	X>Y	k	No	8354	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	96	1	680	0	k	W	150	0	strangle	impersonal	a gang member	is	kill	a terrorist	is	kill	X>Y	d	Yes	12828	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	97	1	680	0	k	W	150	0	strangle	personal	a thief	is	kill	a homeless adult	is	kill	X>Y	k	No	8110	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	98	1	680	0	k	W	150	0	strangle	personal	a gang member	is	kill	a nun	is	kill	X>Y	k	No	4084	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	99	1	680	0	k	W	150	0	unidentified	impersonal	a gang member	is	kill	a celebrity	is	kill	X>Y	k	No	6402	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	100	1	680	0	k	W	150	0	strangle	impersonal	a gang member	is	kill	an astronaut	is	kill	X>Y	k	No	8380	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	101	1	680	0	k	W	150	0	unidentified	impersonal	a billionaire	is	kill	a pedophile	is	kill	X>Y	k	No	6390	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	102	1	680	0	k	W	150	0	strangle	impersonal	a billionaire	is	kill	a terrorist	is	kill	X>Y	d	Yes	5073	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	103	1	680	0	k	W	150	0	unidentified	impersonal	a homeless adult	is	kill	a pedophile	is	kill	X>Y	k	No	7653	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	104	1	680	0	k	W	150	0	strangle	personal	a mentor	is	kill	a terrorist	is	kill	X>Y	d	Yes	14447	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	105	1	680	0	k	W	150	0	strangle	personal	an adult	is	kill	a gang member	is	kill	X>Y	d	Yes	6920	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	106	1	680	0	k	W	150	0	strangle	personal	a convict	is	kill	an elderly person	is	kill	X>Y	k	No	8336	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	107	1	680	0	k	W	150	0	strangle	personal	an orphan	is	kill	an adult	is	kill	X>Y	d	Yes	12651	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	108	1	680	0	k	W	150	0	strangle	impersonal	a billionaire	is	kill	an Olympian	is	kill	X>Y	k	No	10676	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	109	1	680	0	k	W	150	0	unidentified	impersonal	a pedophile	is	kill	an assassin	is	kill	X>Y	k	No	8220	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	110	1	680	0	k	W	150	0	strangle	personal	a college student	is	kill	a rapist	is	kill	X>Y	d	Yes	7027	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	111	1	680	0	k	W	150	0	strangle	personal	a homeless adult	is	kill	an adult	is	kill	X>Y	k	No	19212	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	112	1	680	0	k	W	150	0	strangle	impersonal	a billionaire	is	kill	a homeless adult	is	kill	X>Y	d	Yes	11358	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	113	1	680	0	k	W	150	0	strangle	personal	a terrorist	is	kill	an assassin	is	kill	X>Y	k	No	6990	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	114	1	680	0	k	W	150	0	strangle	impersonal	a mentor	is	kill	a convict	is	kill	X>Y	k	No	21736	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	115	1	680	0	k	W	150	0	unidentified	personal	an assassin	is	kill	a billionaire	is	kill	X>Y	k	No	2045	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	116	1	680	0	k	W	150	0	strangle	impersonal	a police officer	is	kill	a rapist	is	kill	X>Y	d	Yes	16330	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	117	1	680	0	k	W	150	0	unidentified	impersonal	a nun	is	kill	an Olympian	is	kill	X>Y	k	No	6975	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	118	1	680	0	k	W	150	0	strangle	impersonal	a mentor	is	kill	a soldier	is	kill	X>Y	k	No	17448	0	0	0	0	N/A	-1	visible
expDeathMethod2	10	random	1	119	1	680	0	k	W	150	0	unidentified	personal	a thief	is	kill	a homeless adult	is	kill	X>Y	k	No	2093	0	0	0	0	N/A	-1	visible
expDeathMethod2	11	random	1	0	0	680	0	k	W	300	0	strangle	personal	a pedophile	is	kill	an orphan	is	kill	X>Y	k	Yes	2410	0	0	0	0	N/A	-1	visible
expDeathMethod2	11	random	1	1	0	680	0	k	W	300	0	unidentified	personal	a billionaire	is	kill	a terrorist	is	kill	X>Y	k	Yes	9510	0	0	0	0	N/A	-1	visible
expDeathMethod2	11	random	1	2	0	680	0	k	W	300	0	unidentified	impersonal	an addict	is	kill	a police officer	is	kill	X>Y	d	No	5623	0	0	0	0	N/A	-1	visible
expDeathMethod2	11	random	1	3	0	680	0	k	W	300	0	strangle	personal	a gang member	is	kill	a homeless adult	is	kill	X>Y	d	No	3520	0	0	0	0	N/A	-1	visible
expDeathMethod2	11	random	1	4	0	680	0	k	W	300	0	strangle	impersonal	an elderly person	is	kill	an adult	is	kill	X>Y	d	No	8962	0	0	0	0	N/A	-1	visible
expDeathMethod2	11	random	1	5	0	680	0	k	W	300	0	strangle	impersonal	a judge	is	kill	a pedophile	is	kill	X>Y	k	Yes	14131	0	0	0	0	N/A	-1	visible
expDeathMethod2	11	random	1	6	0	680	0	k	W	300	0	unidentified	personal	a nun	is	kill	a congressman	is	kill	X>Y	d	No	13513	0	0	0	0	N/A	-1	visible
expDeathMethod2	11	random	1	7	0	680	0	k	W	300	0	unidentified	impersonal	a celebrity	is	kill	a gang member	is	kill	X>Y	k	Yes	10225	0	0	0	0	N/A	-1	visible
expDeathMethod2	11	random	1	0	1	680	0	k	W	150	0	strangle	impersonal	a celebrity	is	kill	a terrorist	is	kill	X>Y	d	No	25286	0	0	0	0	N/A	-1	visible
expDeathMethod2	11	random	1	1	1	680	0	k	W	150	0	strangle	personal	an assassin	is	kill	a police officer	is	kill	X>Y	d	No	2554	0	0	0	0	N/A	-1	visible
expDeathMethod2	11	random	1	2	1	680	0	k	W	150	0	strangle	impersonal	a pedophile	is	kill	an assassin	is	kill	X>Y	k	Yes	3545	0	0	0	0	N/A	-1	visible
expDeathMethod2	11	random	1	3	1	680	0	k	W	150	0	unidentified	impersonal	a congressman	is	kill	a mentor	is	kill	X>Y	d	No	7412	0	0	0	0	N/A	-1	visible
expDeathMethod2	11	random	1	4	1	680	0	k	W	150	0	strangle	personal	a congressman	is	kill	a soldier	is	kill	X>Y	d	No	4760	0	0	0	0	N/A	-1	visible
expDeathMethod2	11	random	1	5	1	680	0	k	W	150	0	strangle	personal	a nun	is	kill	a college student	is	kill	X>Y	d	No	3619	0	0	0	0	N/A	-1	visible
expDeathMethod2	11	random	1	6	1	680	0	k	W	150	0	unidentified	personal	an Olympian	is	kill	a nun	is	kill	X>Y	k	Yes	2792	0	0	0	0	N/A	-1	visible
expDeathMethod2	11	random	1	7	1	680	0	k	W	150	0	strangle	personal	a billionaire	is	kill	an orphan	is	kill	X>Y	d	No	3709	0	0	0	0	N/A	-1	visible
expDeathMethod2	11	random	1	8	1	680	0	k	W	150	0	strangle	impersonal	an addict	is	kill	a billionaire	is	kill	X>Y	d	No	9557	0	0	0	0	N/A	-1	visible
expDeathMethod2	11	random	1	9	1	680	0	k	W	150	0	unidentified	impersonal	a pedophile	is	kill	a police officer	is	kill	X>Y	d	No	9027	0	0	0	0	N/A	-1	visible
expDeathMethod2	11	random	1	10	1	680	0	k	W	150	0	unidentified	impersonal	an addict	is	kill	a judge	is	kill	X>Y	d	No	5378	0	0	0	0	N/A	-1	visible
expDeathMethod2	11	random	1	11	1	680	0	k	W	150	0	strangle	personal	an elderly person	is	kill	a homeless adult	is	kill	X>Y	k	Yes	4318	0	0	0	0	N/A	-1	visible
expDeathMethod2	11	random	1	12	1	680	0	k	W	150	0	strangle	personal	an orphan	is	kill	a homeless adult	is	kill	X>Y	d	No	5376	0	0	0	0	N/A	-1	visible
expDeathMethod2	11	random	1	13	1	680	0	k	W	150	0	unidentified	personal	a rapist	is	kill	an adult	is	kill	X>Y	d	No	2476	0	0	0	0	N/A	-1	visible
