IA1	IB1	averageP	sdp	overlap	direction
an orphan	an astronaut	0.63375641025641	0.0445113904670633	0.73248717948718	1
a gang member	a convict	0.438968	0.0436921500956406	0.877936	-1
an adult	a judge	0.57163813229572	0.0208521098721659	0.85672373540856	1
an astronaut	a police officer	0.44175	0.0424221463276348	0.8835	-1
an orphan	a soldier	0.453074561403509	0.0449978746498579	0.906149122807018	-1
a police officer	an astronaut	0.55643253968254	0.0431180008037365	0.887134920634921	1
a police officer	a judge	0.597887096774194	0.0427206413922322	0.804225806451613	1
a rapist	a mentor	0.0193401639344262	0.0115089709212261	0.0386803278688524	-1
a college student	an olympian	0.596189814814815	0.0464945129680408	0.80762037037037	1
an assassin	a mentor	0.0607083333333333	0.0217787248139368	0.121416666666667	-1
an assassin	an astronaut	0.0624710743801653	0.021582496821147	0.124942148760331	-1
a soldier	an orphan	0.545333333333333	0.0452970101899843	0.909333333333333	1
an assassin	a college student	0.056301724137931	0.0205350060973244	0.112603448275862	-1
an adult	a college student	0.46261252446184	0.0215371433519324	0.925225048923679	-1
a thief	a convict	0.409690476190476	0.0412250522681749	0.819380952380952	-1
a nun	an adult	0.427863106796116	0.0219242637048598	0.855726213592233	-1
an orphan	a college student	0.569897321428571	0.0453850588357384	0.860205357142857	1
a billionaire	an astronaut	0.463855855855856	0.0475405180928766	0.927711711711712	-1
an addict	a thief	0.700473684210526	0.0414714128117726	0.599052631578947	1
a judge	a soldier	0.295882608695652	0.0400262064299244	0.591765217391304	-1
an elderly person	an olympian	0.606407777777778	0.0232876267942841	0.787184444444444	1
a celebrity	an orphan	0.291137614678899	0.0417808922594864	0.582275229357798	-1
an olympian	an orphan	0.331926605504587	0.0432681820905307	0.663853211009174	-1
a pedophile	an adult	0.0145968992248062	0.00519678652138313	0.0291937984496125	-1
a pedophile	a terrorist	0.441440170940171	0.0379273339488484	0.882880341880342	-1
a congressman	an addict	0.594731132075472	0.0469805898824301	0.810537735849057	1
a congressman	a gang member	0.738703703703704	0.0396502168720051	0.522592592592592	1
an adult	an olympian	0.55855905511811	0.0220073530499876	0.88288188976378	1
a celebrity	a congressman	0.537852941176471	0.0473139220044486	0.924294117647059	1
an elderly person	a convict	0.850376344086021	0.016807308841773	0.299247311827957	1
a gang member	a soldier	0.0759	0.0242128104964956	0.1518	-1
a thief	an elderly person	0.0793837719298246	0.0129356585263093	0.158767543859649	-1
a police officer	an adult	0.53317816091954	0.0212384769677701	0.93364367816092	1
a judge	an orphan	0.328878260869565	0.0417495553199646	0.65775652173913	-1
an adult	a convict	0.827300191204589	0.0170681023489887	0.345399617590822	1
an assassin	an adult	0.0755290135396518	0.0116359346205318	0.151058027079304	-1
a soldier	a pedophile	0.99491452991453	0.00615737074987295	0.0101709401709402	1
a rapist	an orphan	0.0118041666666667	0.00937284342896777	0.0236083333333333	-1
a college student	a terrorist	0.980799107142857	0.0117922874462679	0.0384017857142858	1
a gang member	an olympian	0.137940909090909	0.0315491109243846	0.275881818181818	-1
a mentor	a celebrity	0.646373873873874	0.0451135243617255	0.707252252252252	1
a thief	a soldier	0.0526304347826087	0.0208836211931925	0.105260869565217	-1
a college student	an addict	0.794054054054054	0.0376921308699716	0.411891891891892	1
a rapist	a soldier	0.0110291666666667	0.00906489348098477	0.0220583333333333	-1
a terrorist	a mentor	0.0197887931034483	0.0123865069018111	0.0395775862068966	-1
an addict	an orphan	0.159765486725664	0.0334370010923264	0.319530973451327	-1
an assassin	a rapist	0.630701612903226	0.0362965119344826	0.738596774193548	1
an adult	a police officer	0.466609195402299	0.021280498265421	0.933218390804598	-1
a college student	an elderly person	0.488664459161148	0.0230461108842047	0.977328918322296	-1
a police officer	an olympian	0.594406779661017	0.0430043211241924	0.811186440677966	1
a mentor	a homeless adult	0.60404435483871	0.0421411316200668	0.791911290322581	1
a celebrity	a convict	0.720151260504202	0.0397263471734401	0.559697478991597	1
a soldier	a congressman	0.769023364485981	0.040655992993165	0.461953271028037	1
a soldier	a mentor	0.625487068965517	0.0439452656145252	0.749025862068966	1
an orphan	a celebrity	0.708559633027523	0.0412241169424387	0.582880733944954	1
a terrorist	a homeless adult	0.0401363636363636	0.0174879536150946	0.0802727272727273	-1
a thief	a billionaire	0.161711009174312	0.0342568001950382	0.323422018348624	-1
an elderly person	a gang member	0.897174725274725	0.0136510444989186	0.205650549450549	1
an orphan	a congressman	0.74442523364486	0.0414497920026441	0.51114953271028	1
a gang member	a pedophile	0.749911016949153	0.0346094038537179	0.500177966101695	1
a thief	an orphan	0.059304347826087	0.0203096167729359	0.118608695652174	-1
an elderly person	a congressman	0.695194196428571	0.0222165789425708	0.609611607142857	1
a homeless adult	an assassin	0.907048	0.0241182791133071	0.185904	1
a rapist	a terrorist	0.462495833333333	0.0380264640326699	0.924991666666667	-1
a rapist	a pedophile	0.525666666666667	0.0371690141188323	0.948666666666667	1
a nun	an addict	0.716273913043478	0.0399885481108061	0.567452173913044	1
an addict	a homeless adult	0.284108333333333	0.0409937749763184	0.568216666666667	-1
a pedophile	a celebrity	0.0734955357142857	0.0234032969450558	0.146991071428571	-1
an astronaut	a homeless adult	0.560189516129032	0.0435622710442108	0.879620967741936	1
an assassin	an olympian	0.0862522123893805	0.0264102499700519	0.172504424778761	-1
an adult	a terrorist	0.970528265107212	0.00785179851246314	0.0589434697855751	1
a police officer	an addict	0.77858606557377	0.0361846783614408	0.442827868852459	1
a mentor	a pedophile	0.990729166666667	0.00776370522810268	0.0185416666666667	1
an orphan	a nun	0.676081896551724	0.0421997176785245	0.647836206896552	1
a mentor	an orphan	0.416168103448276	0.0452203168088205	0.832336206896552	-1
a nun	a police officer	0.401228	0.0418431698950602	0.802456	-1
a soldier	a convict	0.891213709677419	0.0260910552079892	0.217572580645161	1
a rapist	a congressman	0.110336283185841	0.026852513798758	0.220672566371681	-1
an orphan	a pedophile	0.994235042735043	0.00657559780520727	0.0115299145299146	1
an elderly person	an assassin	0.939733624454148	0.0111623596721872	0.120532751091703	1
a celebrity	a thief	0.797636363636364	0.0353641417731265	0.404727272727273	1
a police officer	a terrorist	0.967528455284553	0.0154076421390486	0.0649430894308942	1
a judge	a police officer	0.404689516129032	0.042362052436642	0.809379032258065	-1
a college student	an assassin	0.942409482758621	0.0206859329943427	0.115181034482759	1
a celebrity	an assassin	0.835955752212389	0.0355618775653949	0.328088495575221	1
a billionaire	a congressman	0.602108910891089	0.0482883349227384	0.795782178217822	1
an assassin	a convict	0.357078125	0.0382082231408529	0.71415625	-1
a rapist	a celebrity	0.0927173913043478	0.0251320850171983	0.185434782608696	-1
a billionaire	a soldier	0.334578703703704	0.0446166404071383	0.669157407407407	-1
a nun	a convict	0.798066929133858	0.0345168471572989	0.403866141732284	1
an assassin	a thief	0.444932773109244	0.0426982625168199	0.889865546218487	-1
an olympian	a convict	0.808254166666667	0.0347621489662355	0.383491666666667	1
an olympian	a gang member	0.861522727272727	0.0322788739998538	0.276954545454545	1
a pedophile	a judge	0.0214237288135593	0.0121537738211755	0.0428474576271186	-1
a thief	a pedophile	0.716415966386555	0.0368396177555017	0.567168067226891	1
a college student	an orphan	0.430111607142857	0.0458748684890119	0.860223214285714	-1
a congressman	an astronaut	0.351563636363636	0.0449456598989125	0.703127272727273	-1
a soldier	a terrorist	0.988578947368421	0.00910707936570462	0.022842105263158	1
a homeless adult	a billionaire	0.486447826086957	0.0480164740704712	0.972895652173913	-1
a pedophile	an astronaut	0.00934166666666667	0.00800512761792657	0.0186833333333334	-1
an addict	an olympian	0.271800925925926	0.0409554991969504	0.543601851851852	-1
a celebrity	an astronaut	0.385330357142857	0.045663342680062	0.770660714285714	-1
a police officer	an assassin	0.92607874015748	0.02300977574033	0.147842519685039	1
a terrorist	a pedophile	0.561995726495726	0.0366435173059796	0.876008547008547	1
an elderly person	a pedophile	0.989140829694323	0.00484842951704158	0.0217183406113537	1
a gang member	a judge	0.152991379310345	0.0326584708248918	0.30598275862069	-1
a homeless adult	a congressman	0.602426086956522	0.0452501873024464	0.795147826086956	1
a homeless adult	a soldier	0.281747933884298	0.0387596901417804	0.563495867768595	-1
an elderly person	a terrorist	0.977614537444934	0.0071416075896184	0.0447709251101323	1
a thief	an astronaut	0.0920508474576271	0.0251099781982383	0.184101694915254	-1
a congressman	a nun	0.395768181818182	0.0450110861682244	0.791536363636364	-1
a homeless adult	a thief	0.873373983739837	0.0287756672303014	0.253252032520325	1
a nun	a judge	0.496619658119658	0.0449779150299261	0.993239316239316	-1
a gang member	an addict	0.331135964912281	0.04271462514649	0.662271929824561	-1
an olympian	a terrorist	0.965830275229358	0.0158435136468067	0.0683394495412843	1
an astronaut	an addict	0.769504310344828	0.0384633987200426	0.460991379310345	1
an adult	a homeless adult	0.579483653846154	0.0209774858707223	0.841032692307692	1
a terrorist	a celebrity	0.100885321100917	0.0278526953341935	0.201770642201835	-1
a homeless adult	an orphan	0.316314049586777	0.0422616973189786	0.632628099173554	-1
an assassin	a gang member	0.41540756302521	0.0423517973518163	0.83081512605042	-1
a terrorist	a gang member	0.307239130434783	0.0403985602389276	0.614478260869565	-1
a police officer	a soldier	0.390219512195122	0.0416564482760591	0.780439024390244	-1
a congressman	a college student	0.311721698113208	0.0423548138404616	0.623443396226415	-1
a mentor	an astronaut	0.546394957983193	0.0442880541174126	0.907210084033613	1
a rapist	an elderly person	0.0209489130434783	0.00664483849277326	0.0418978260869565	-1
a celebrity	a police officer	0.35260593220339	0.0431793211846413	0.70521186440678	-1
a rapist	a gang member	0.281227272727273	0.0354446532864115	0.562454545454545	-1
an olympian	a celebrity	0.574894230769231	0.046219989748952	0.850211538461539	1
a mentor	a gang member	0.893944444444444	0.0268901929498683	0.212111111111111	1
a judge	a rapist	0.961074380165289	0.0167240446101839	0.0778512396694215	1
a billionaire	an elderly person	0.410001116071429	0.0222342482934469	0.820002232142857	-1
an olympian	a thief	0.882905405405405	0.0296306858396043	0.234189189189189	1
a soldier	an adult	0.64466081871345	0.0211650819950794	0.7106783625731	1
a gang member	a police officer	0.120673387096774	0.0285653132507198	0.241346774193548	-1
an olympian	a billionaire	0.497592233009709	0.0474879572277901	0.995184466019417	-1
