overlapRound	Item1	Item2	sn	cond	sess	trial	trial_type	title	typeOfScen	keybResp	keyDef	keybRT	rtBeep	rtDeadline	averageP	sdP	overlap	direct.xVy	correct	targetPresent	dirOverlap	correct01	res.RT	fit.RT	overlapRoundSN
0.95	a judge	a billionaire	80	random	1	123	1	unidentified	personal	k	No	8.40514368760761	N/A	-1	0.486803571428571	0.0465131909630614	0.973607142857143	1	0	TRUE	0.026392857142857	0	0.787789173463871	7.61735451414374	0.95
0.95	a police officer	an adult	80	random	1	149	1	unidentified	personal	d	Yes	7.10002716662926	N/A	-1	0.484629921259842	0.0448488192419571	0.969259842519685	-1	0	FALSE	-0.030740157480315	0	-0.431495405857457	7.53152257248672	0.95
0.95	a police officer	an adult	80	random	1	70	1	unidentified	personal	d	Yes	7.69256964806791	N/A	-1	0.484629921259842	0.0448488192419571	0.969259842519685	-1	0	FALSE	-0.030740157480315	0	-0.104260063373839	7.79682971144174	0.95
0.95	a mentor	a police officer	80	random	1	35	1	unidentified	personal	k	No	8.47532898731754	N/A	-1	0.471458015267176	0.0433438039397077	0.942916030534351	-1	1	FALSE	-0.057083969465649	1	0.556578102663368	7.91875088465417	0.95
0.95	an elderly person	a soldier	80	random	1	31	1	unidentified	personal	k	No	8.1961611392829	N/A	-1	0.515145299145299	0.0465444626362203	0.969709401709402	-1	1	FALSE	-0.030290598290598	1	0.263300785572561	7.93286035371034	0.95
0.95	an assassin	a thief	80	random	1	133	1	strangle	personal	k	No	8.96584549475094	N/A	-1	0.494268292682927	0.0435287017682407	0.988536585365854	1	0	TRUE	0.011463414634146	0	1.38167329066435	7.58417220408659	0.95
0.95	a nun	a homeless adult	80	random	1	34	1	unidentified	personal	k	No	8.21986474191265	N/A	-1	0.472969230769231	0.0429675844550938	0.945938461538462	1	0	TRUE	0.0540615384615381	0	0.29758989343776	7.92227484847489	0.95
0.95	an astronaut	an adult	80	random	1	45	1	strangle	impersonal	k	No	7.80057265467065	N/A	-1	0.511754098360656	0.0443433614881619	0.976491803278688	-1	1	FALSE	-0.023508196721312	1	-0.0830630107149952	7.88363566538565	0.95
0.95	an astronaut	a mentor	80	random	1	107	1	unidentified	personal	d	Yes	7.67322312112171	N/A	-1	0.527666666666667	0.0465503126503863	0.944666666666667	-1	0	FALSE	-0.055333333333333	0	0.00233084657002625	7.67089227455168	0.95
0.95	a convict	a gang member	80	random	1	44	1	unidentified	personal	d	Yes	8.26178467951475	N/A	-1	0.5054140625	0.042996468360859	0.989171875	1	1	TRUE	0.010828125	1	0.374647650123102	7.88713702939165	0.95
0.95	a soldier	an elderly person	80	random	1	116	1	unidentified	impersonal	d	Yes	7.614312146452	N/A	-1	0.515145299145299	0.0465444626362203	0.969709401709402	1	1	TRUE	0.030290598290598	1	-0.0263973383757614	7.64070948482776	0.95
0.95	a celebrity	a billionaire	80	random	1	138	1	strangle	impersonal	k	No	7.67786350067821	N/A	-1	0.536	0.0494399918438418	0.928	-1	1	FALSE	-0.072	1	0.110202564568261	7.56766093610995	0.95
0.95	an olympian	an adult	80	random	1	43	1	strangle	impersonal	k	No	8.06557942728209	N/A	-1	0.538241071428571	0.0481381500213955	0.923517857142857	-1	1	FALSE	-0.0764821428571431	1	0.174938780440503	7.89064064684159	0.95
0.95	a gang member	a thief	80	random	1	155	1	strangle	personal	d	Yes	7.41697962138115	N/A	-1	0.480940677966102	0.045567624747039	0.961881355932203	-1	0	FALSE	-0.038118644067797	0	-0.0949386501684986	7.51191827154965	0.95
0.95	a thief	a gang member	80	random	1	191	1	strangle	personal	d	Yes	7.40000951716269	N/A	-1	0.480940677966102	0.045567624747039	0.961881355932203	1	1	TRUE	0.038118644067797	1	0.0041410131640971	7.39586850399859	0.95
0.05	a pedophile	an olympian	73	random	1	5	1	strangle	impersonal	d	No	7.72577144158795	N/A	-1	0.0391949152542373	0.0182843377994394	0.0783898305084746	-1	1	FALSE	-0.921610169491525	1	0.0414161486582953	7.68435529292966	0.05
0.05	a police officer	a pedophile	73	random	1	175	1	unidentified	personal	k	Yes	8.25608813381491	N/A	-1	0.0427348484848485	0.01822580995369	0.085469696969697	1	1	TRUE	0.914530303030303	1	0.269300807281562	7.98678732653335	0.05
0.05	a police officer	a pedophile	73	random	1	168	1	unidentified	impersonal	k	Yes	7.85049318087114	N/A	-1	0.0427348484848485	0.01822580995369	0.085469696969697	1	1	TRUE	0.914530303030303	1	-0.123609241912167	7.97410242278331	0.05
0.05	a rapist	an elderly person	73	random	1	181	1	strangle	impersonal	d	No	8.36404201192206	N/A	-1	0.0392926829268293	0.0180077483800635	0.0785853658536585	-1	1	FALSE	-0.921414634146342	1	0.366365851387608	7.99767616053445	0.05
0.05	a college student	a terrorist	73	random	1	29	1	unidentified	impersonal	k	Yes	7.46508273639955	N/A	-1	0.954008547008547	0.0198968379250805	0.091982905982906	1	1	TRUE	0.908017094017094	1	-0.261264379692364	7.72634711609191	0.05
0.05	an olympian	a pedophile	73	random	1	201	1	strangle	impersonal	k	Yes	8.02518932189084	N/A	-1	0.0391949152542373	0.0182843377994394	0.0783898305084746	1	1	TRUE	0.921610169491525	1	-0.00889028218765375	8.03407960407849	0.05
0.05	a pedophile	an astronaut	73	random	1	111	1	strangle	impersonal	d	No	7.41878088275079	N/A	-1	0.0383125	0.0167948861566107	0.0766249999999999	-1	1	FALSE	-0.923375	1	-0.452777299607912	7.87155818235871	0.05
0.05	a pedophile	a mentor	73	random	1	145	1	unidentified	personal	d	No	7.98139158158007	N/A	-1	0.961666666666667	0.0173950872145792	0.0766666666666667	-1	1	FALSE	-0.923333333333333	1	0.0488264511592051	7.93256513042086	0.05
0.05	a college student	a pedophile	73	random	1	52	1	unidentified	personal	k	Yes	7.38461038317697	N/A	-1	0.961213114754098	0.0176425906742174	0.0775737704918034	1	1	TRUE	0.922426229508197	1	-0.382194205848135	7.76680458902511	0.05
0.05	an adult	a pedophile	73	random	1	116	1	unidentified	personal	k	Yes	7.35627987655075	N/A	-1	0.034344262295082	0.015825463196448	0.0686885245901639	1	1	TRUE	0.931311475409836	1	-0.524220403344152	7.8805002798949	0.05
0.05	a terrorist	a mentor	73	random	1	55	1	unidentified	impersonal	d	No	7.75018416225784	N/A	-1	0.95297520661157	0.0189202799156536	0.0940495867768594	-1	1	FALSE	-0.905950413223141	1	-0.0219130830519187	7.77209724530976	0.05
0.05	a pedophile	an elderly person	73	random	1	14	1	strangle	personal	d	No	7.46106551435428	N/A	-1	0.0328429752066116	0.016647060031823	0.0656859504132231	-1	1	FALSE	-0.934314049586777	1	-0.239009900798448	7.70007541515273	0.05
0.05	a mentor	a pedophile	73	random	1	174	1	unidentified	impersonal	k	Yes	8.2482674474469	N/A	-1	0.961666666666667	0.0173950872145792	0.0766666666666667	1	1	TRUE	0.923333333333333	1	0.263293484701452	7.98497396274545	0.05
0.05	a soldier	a rapist	73	random	1	95	1	strangle	impersonal	k	Yes	7.69712131728263	N/A	-1	0.0338818897637795	0.0157661317244983	0.0677637795275591	1	1	TRUE	0.932236220472441	1	-0.145890282095452	7.84301159937808	0.05
0.05	a terrorist	an elderly person	73	random	1	117	1	unidentified	impersonal	d	No	7.94979721616185	N/A	-1	0.0362586206896552	0.0177171171099633	0.0725172413793104	-1	1	FALSE	-0.92748275862069	1	0.0675072981410452	7.88228991802081	0.05
0.05	a rapist	a soldier	73	random	1	119	1	unidentified	personal	d	No	7.51969240411654	N/A	-1	0.0338818897637795	0.0157661317244983	0.0677637795275591	-1	1	FALSE	-0.932236220472441	1	-0.366178009512828	7.88587041362937	0.05
0.15	a thief	an elderly person	73	random	1	151	1	unidentified	personal	d	No	8.19808924895612	N/A	-1	0.0895086206896552	0.0267379426677014	0.17901724137931	-1	1	FALSE	-0.82098275862069	1	0.254709208687687	7.94338004026843	0.15
0.15	a nun	a pedophile	73	random	1	131	1	unidentified	personal	k	Yes	7.41095187558364	N/A	-1	0.944614173228346	0.0199964242778091	0.110771653543307	1	1	TRUE	0.889228346456693	1	-0.496435692479521	7.90738756806316	0.15
0.15	an orphan	an assassin	73	random	1	146	1	strangle	impersonal	k	Yes	7.9592759601164	N/A	-1	0.0619596774193548	0.0219733054731573	0.12391935483871	1	1	TRUE	0.87608064516129	1	0.0249093677972496	7.93436659231915	0.15
0.15	a judge	a pedophile	73	random	1	89	1	strangle	impersonal	k	Yes	7.69256964806791	N/A	-1	0.948895161290323	0.0200896090833428	0.102209677419355	1	1	TRUE	0.897790322580645	1	-0.139763693068631	7.83233334113654	0.15
0.15	an assassin	a mentor	73	random	1	86	1	unidentified	impersonal	d	No	7.50439155916124	N/A	-1	0.900732283464567	0.0279379356743691	0.198535433070866	-1	1	FALSE	-0.801464566929134	1	-0.322608106009469	7.82699966517071	0.15
0.15	a terrorist	an olympian	73	random	1	56	1	strangle	personal	d	No	7.32974968904151	N/A	-1	0.0506371681415929	0.0198943284222663	0.101274336283186	-1	1	FALSE	-0.898725663716814	1	-0.444112576388086	7.7738622654296	0.15
0.15	an assassin	a soldier	73	random	1	187	1	unidentified	personal	d	No	7.91425227874244	N/A	-1	0.925896	0.0230590742421482	0.148208	-1	1	FALSE	-0.851792	1	-0.0943275611497141	8.00857983989216	0.15
0.15	a terrorist	a judge	73	random	1	81	1	strangle	impersonal	d	No	7.33367639565768	N/A	-1	0.928949579831933	0.0235531555332125	0.142100840336134	-1	1	FALSE	-0.857899159663866	1	-0.484441879761628	7.81811827541931	0.15
0.15	a judge	a rapist	73	random	1	10	1	unidentified	impersonal	k	Yes	7.86018505747217	N/A	-1	0.929198412698413	0.0221520285232864	0.141603174603175	1	1	TRUE	0.858396825396825	1	0.167100329665669	7.6930847278065	0.15
0.15	an orphan	a thief	73	random	1	82	1	strangle	impersonal	k	Yes	7.96589273508453	N/A	-1	0.0788474576271186	0.0245323452626974	0.157694915254237	1	1	TRUE	0.842305084745763	1	0.145998988306598	7.81989374677793	0.15
0.15	an elderly person	an assassin	73	random	1	65	1	strangle	impersonal	k	Yes	7.77904864492556	N/A	-1	0.0712727272727273	0.0231500429987852	0.142545454545455	1	1	TRUE	0.857454545454545	1	-0.010716849896669	7.78976549482223	0.15
0.15	an olympian	a terrorist	73	random	1	195	1	strangle	personal	k	Yes	7.62608275807238	N/A	-1	0.0506371681415929	0.0198943284222663	0.101274336283186	1	1	TRUE	0.898725663716814	1	-0.397058448726137	8.02314120679852	0.15
0.15	an orphan	a thief	73	random	1	163	1	unidentified	personal	k	Yes	7.92153563213355	N/A	-1	0.0788474576271186	0.0245323452626974	0.157694915254237	1	1	TRUE	0.842305084745763	1	-0.0435184816470873	7.96505411378064	0.15
0.15	a terrorist	a homeless adult	73	random	1	8	1	unidentified	personal	k	Yes	7.65681009148038	N/A	-1	0.910452380952381	0.0250985860540854	0.179095238095238	-1	0	FALSE	-0.820904761904762	0	-0.0327816730082588	7.68959176448864	0.15
0.15	a terrorist	a police officer	73	random	1	164	1	unidentified	personal	d	No	7.8458075026378	N/A	-1	0.935637795275591	0.0224759664173576	0.128724409448819	-1	1	FALSE	-0.871275590551181	1	-0.1210554511924	7.9668629538302	0.15
0.15	an elderly person	a thief	73	random	1	18	1	strangle	impersonal	k	Yes	7.67925142595306	N/A	-1	0.0895086206896552	0.0267379426677014	0.17901724137931	1	1	TRUE	0.82098275862069	1	-0.0278210289664651	7.70707245491952	0.15
0.25	a convict	an orphan	73	random	1	137	1	unidentified	impersonal	d	No	8.04366335239394	N/A	-1	0.131296875	0.028813158765396	0.26259375	-1	1	FALSE	-0.73740625	1	0.1254952004626	7.91816815193134	0.25
0.25	an assassin	a police officer	73	random	1	47	1	unidentified	personal	d	No	7.72356247227797	N/A	-1	0.883398496240602	0.0273431689265252	0.233203007518797	-1	1	FALSE	-0.766796992481203	1	-0.0344290310656605	7.75799150334363	0.25
0.25	a thief	a police officer	73	random	1	21	1	unidentified	impersonal	d	No	7.53262361878879	N/A	-1	0.854661417322835	0.0310637653465034	0.290677165354331	-1	1	FALSE	-0.709322834645669	1	-0.179700788204102	7.71232440699289	0.25
0.25	a billionaire	a terrorist	73	random	1	139	1	strangle	personal	k	Yes	7.93236215433975	N/A	-1	0.894315315315315	0.0286633224386688	0.211369369369369	1	1	TRUE	0.788630630630631	1	0.0105972092695206	7.92176494507023	0.25
0.25	a pedophile	an addict	73	random	1	64	1	strangle	impersonal	d	No	7.85360481309784	N/A	-1	0.118520661157025	0.0304063224915403	0.23704132231405	-1	1	FALSE	-0.76295867768595	1	0.0656079491514605	7.78799686394638	0.25
0.25	a homeless adult	an assassin	73	random	1	96	1	strangle	personal	k	Yes	7.743269700829	N/A	-1	0.851590909090909	0.0323140421403737	0.296818181818182	1	1	TRUE	0.703181818181818	1	-0.101523023107367	7.84479272393637	0.25
0.25	a homeless adult	an assassin	73	random	1	127	1	strangle	personal	k	Yes	7.39572160860205	N/A	-1	0.851590909090909	0.0323140421403737	0.296818181818182	1	1	TRUE	0.703181818181818	1	-0.504487059095402	7.90020866769745	0.25
0.25	a pedophile	a celebrity	73	random	1	92	1	strangle	impersonal	d	No	7.7484600238997	N/A	-1	0.891396551724138	0.028483929217034	0.217206896551724	-1	1	FALSE	-0.782793103448276	1	-0.0892106278137001	7.8376706517134	0.25
0.25	a nun	an assassin	73	random	1	61	1	unidentified	impersonal	k	Yes	7.44716835960004	N/A	-1	0.856574803149606	0.0288044337409113	0.286850393700787	1	1	TRUE	0.713149606299213	1	-0.335525020711769	7.78269338031181	0.25
0.25	an orphan	a gang member	73	random	1	128	1	strangle	personal	k	Yes	7.33498187887181	N/A	-1	0.101254237288136	0.0277651098253917	0.202508474576271	1	1	TRUE	0.797491525423729	1	-0.567020902667668	7.90200278153948	0.25
0.25	a billionaire	a rapist	73	random	1	138	1	strangle	personal	k	Yes	8.00503334463711	N/A	-1	0.89190756302521	0.0286354236878874	0.21618487394958	1	1	TRUE	0.78381512605042	1	0.0850670003183902	7.91996634431872	0.25
0.25	a terrorist	a billionaire	73	random	1	78	1	strangle	impersonal	d	No	7.48885295573346	N/A	-1	0.894315315315315	0.0286633224386688	0.211369369369369	-1	1	FALSE	-0.788630630630631	1	-0.323941323920172	7.81279427965363	0.25
0.25	a celebrity	a pedophile	73	random	1	39	1	unidentified	impersonal	k	Yes	7.7007477945118	N/A	-1	0.891396551724138	0.028483929217034	0.217206896551724	1	1	TRUE	0.782793103448276	1	-0.043163567672047	7.74391136218385	0.25
0.25	a convict	a soldier	73	random	1	132	1	strangle	impersonal	d	No	7.66340766489348	N/A	-1	0.124821705426357	0.0296872529638241	0.249643410852713	-1	1	FALSE	-0.750356589147287	1	-0.24577564731859	7.90918331221207	0.25
0.25	a judge	an assassin	73	random	1	202	1	strangle	personal	k	Yes	8.05737748855799	N/A	-1	0.861274193548387	0.0316994440123548	0.277451612903226	1	1	TRUE	0.722548387096774	1	0.021473368946813	8.03590411961118	0.25
0.25	a college student	a thief	73	random	1	30	1	strangle	impersonal	k	Yes	7.5923661285198	N/A	-1	0.87442735042735	0.0311801202848037	0.251145299145299	1	1	TRUE	0.748854700854701	1	-0.135735617973972	7.72810174649377	0.25
0.25	a gang member	a college student	73	random	1	154	1	unidentified	impersonal	d	No	8.16820293023605	N/A	-1	0.858273504273504	0.0315045829003627	0.283452991452992	-1	1	FALSE	-0.716547008547008	1	0.219409907085209	7.94879302315084	0.25
0.25	a gang member	a college student	73	random	1	125	1	unidentified	personal	d	No	7.41818082272679	N/A	-1	0.858273504273504	0.0315045829003627	0.283452991452992	-1	1	FALSE	-0.716547008547008	1	-0.478440839230301	7.89662166195709	0.25
0.25	a gang member	an astronaut	73	random	1	38	1	strangle	personal	d	No	7.4667994750186	N/A	-1	0.132577235772358	0.030749614149	0.265154471544715	-1	1	FALSE	-0.734845528455285	1	-0.27535366726195	7.74215314228055	0.25
0.25	a college student	a thief	73	random	1	184	1	strangle	personal	k	Yes	8.15536212032814	N/A	-1	0.87442735042735	0.0311801202848037	0.251145299145299	1	1	TRUE	0.748854700854701	1	0.152235977048727	8.00312614327941	0.25
0.25	an adult	a gang member	73	random	1	155	1	unidentified	personal	k	Yes	7.55066124310534	N/A	-1	0.127264957264957	0.0301072040623707	0.254529914529914	1	1	TRUE	0.745470085470086	1	-0.399936927249863	7.9505981703552	0.25
0.25	an elderly person	a gang member	73	random	1	33	1	unidentified	personal	k	Yes	7.74759683869289	N/A	-1	0.111577586206897	0.0281335799456093	0.223155172413793	1	1	TRUE	0.776844827586207	1	0.014228809803555	7.73336802888933	0.25
0.25	a terrorist	a celebrity	73	random	1	19	1	strangle	impersonal	d	No	7.6182510978767	N/A	-1	0.869756756756757	0.0320026196194734	0.260486486486486	-1	1	FALSE	-0.739513513513514	1	-0.0905716102265801	7.70882270810328	0.25
0.25	an addict	a rapist	73	random	1	166	1	strangle	impersonal	k	Yes	7.92407232492342	N/A	-1	0.141479674796748	0.0313353744902551	0.282959349593496	1	1	TRUE	0.717040650406504	1	-0.0464095414457688	7.97048186636919	0.25
0.25	a rapist	an addict	73	random	1	118	1	unidentified	personal	d	No	7.40062057737113	N/A	-1	0.141479674796748	0.0313353744902551	0.282959349593496	-1	1	FALSE	-0.717040650406504	1	-0.483459385197062	7.8840799625682	0.25
0.25	an adult	a thief	73	random	1	161	1	unidentified	personal	k	Yes	7.88532923927319	N/A	-1	0.105282051282051	0.0286804498462789	0.210564102564103	1	1	TRUE	0.789435897435897	1	-0.076108426381813	7.961437665655	0.25
0.25	a terrorist	a celebrity	73	random	1	160	1	unidentified	impersonal	d	No	8.4448375292241	N/A	-1	0.869756756756757	0.0320026196194734	0.260486486486486	-1	1	FALSE	-0.739513513513514	1	0.485207471831623	7.95963005739247	0.25
0.35	an olympian	a convict	73	random	1	153	1	strangle	personal	k	Yes	7.78862606562503	N/A	-1	0.189569105691057	0.0360981333958361	0.379138211382114	1	1	TRUE	0.620861788617886	1	-0.158362220171933	7.94698828579696	0.35
0.35	a nun	a thief	73	random	1	17	1	strangle	personal	k	Yes	7.65254569269392	N/A	-1	0.82433606557377	0.0348792849992708	0.351327868852459	1	1	TRUE	0.648672131147541	1	-0.0527769064288881	7.70532259912281	0.35
0.35	a convict	a college student	73	random	1	16	1	strangle	impersonal	d	No	7.96450336355155	N/A	-1	0.810417322834646	0.0339347649336858	0.379165354330709	-1	1	FALSE	-0.620834645669291	1	0.260930222928643	7.7035731406229	0.35
0.35	a homeless adult	a thief	73	random	1	115	1	strangle	impersonal	k	Yes	8.15765701519647	N/A	-1	0.812293650793651	0.0340138088006348	0.375412698412698	1	1	TRUE	0.624587301587302	1	0.278945967098268	7.8787110480982	0.35
0.35	an addict	an elderly person	73	random	1	45	1	unidentified	personal	d	No	7.78655180642871	N/A	-1	0.179964912280702	0.0371848237841866	0.359929824561404	-1	1	FALSE	-0.640070175438596	1	0.0320827366341998	7.75446906979451	0.35
0.35	a billionaire	an assassin	73	random	1	152	1	unidentified	impersonal	k	Yes	7.91242312147371	N/A	-1	0.829521367521368	0.0366999445759961	0.340957264957265	1	1	TRUE	0.659042735042735	1	-0.0327608367267986	7.9451839582005	0.35
0.35	an addict	a soldier	73	random	1	12	1	unidentified	impersonal	d	No	7.66996199547358	N/A	-1	0.81148717948718	0.0363332669184672	0.377025641025641	-1	1	FALSE	-0.622974358974359	1	-0.0266172823140387	7.69657927778762	0.35
0.35	an assassin	a billionaire	73	random	1	32	1	unidentified	personal	d	No	7.9665866976384	N/A	-1	0.829521367521368	0.0366999445759961	0.340957264957265	-1	1	FALSE	-0.659042735042735	1	0.234974494836426	7.73161220280198	0.35
0.35	a judge	a thief	73	random	1	129	1	unidentified	impersonal	k	Yes	7.58120982619635	N/A	-1	0.827621848739496	0.0340561759999284	0.344756302521008	1	1	TRUE	0.655243697478992	1	-0.322587476623078	7.90379730281942	0.35
0.35	a convict	a mentor	73	random	1	135	1	strangle	impersonal	d	No	7.39326309476384	N/A	-1	0.158511450381679	0.0320277711300361	0.317022900763359	-1	1	FALSE	-0.682977099236641	1	-0.5213098971143	7.91457299187814	0.35
0.35	a gang member	a judge	73	random	1	159	1	strangle	personal	d	No	7.74022952476318	N/A	-1	0.156151260504202	0.0322912672467752	0.312302521008403	-1	1	FALSE	-0.687697478991597	1	-0.217593334776007	7.95782285953919	0.35
0.35	a thief	a nun	73	random	1	66	1	strangle	personal	d	No	7.47477218239787	N/A	-1	0.82433606557377	0.0348792849992708	0.351327868852459	-1	1	FALSE	-0.648672131147541	1	-0.316762344951003	7.79153452734887	0.35
0.35	a terrorist	an addict	73	random	1	109	1	strangle	impersonal	d	No	7.76514490293613	N/A	-1	0.153724137931034	0.0335020884210678	0.307448275862069	-1	1	FALSE	-0.692551724137931	1	-0.102839282130436	7.86798418506657	0.35
0.35	a gang member	a homeless adult	73	random	1	48	1	unidentified	impersonal	d	No	8.03268487596762	N/A	-1	0.160920634920635	0.0318311457321075	0.32184126984127	-1	1	FALSE	-0.67815873015873	1	0.272931555876102	7.75975332009152	0.35
0.35	a gang member	a homeless adult	73	random	1	200	1	unidentified	impersonal	d	No	8.17611034223734	N/A	-1	0.160920634920635	0.0318311457321075	0.32184126984127	-1	1	FALSE	-0.67815873015873	1	0.143854839443575	8.03225550279377	0.35
0.35	an addict	a terrorist	73	random	1	143	1	strangle	impersonal	k	Yes	7.96380795323145	N/A	-1	0.153724137931034	0.0335020884210678	0.307448275862069	1	1	TRUE	0.692551724137931	1	0.0348445196587894	7.92896343357266	0.35
0.35	a judge	a gang member	73	random	1	147	1	unidentified	personal	k	Yes	7.79193595693806	N/A	-1	0.156151260504202	0.0322912672467752	0.312302521008403	1	1	TRUE	0.687697478991597	1	-0.144232506385998	7.93616846332406	0.35
0.35	a convict	an adult	73	random	1	171	1	strangle	impersonal	d	No	8.21066803116298	N/A	-1	0.163779527559055	0.0324434073075244	0.32755905511811	-1	1	FALSE	-0.67244094488189	1	0.231131689859047	7.97953634130393	0.35
0.35	an astronaut	a convict	73	random	1	144	1	unidentified	impersonal	k	Yes	8.1610895128458	N/A	-1	0.175218045112782	0.0339296475350126	0.350436090225564	1	1	TRUE	0.649563909774436	1	0.230325435309473	7.93076407753632	0.35
0.45	an addict	an astronaut	73	random	1	11	1	strangle	impersonal	d	No	7.90948949267376	N/A	-1	0.241107438016529	0.0378334440471577	0.482214876033058	-1	1	FALSE	-0.517785123966942	1	0.21465768825465	7.69483180441911	0.45
0.45	a congressman	an assassin	73	random	1	170	1	strangle	impersonal	k	Yes	7.77401507725073	N/A	-1	0.767817391304348	0.0394308863049614	0.464365217391304	1	1	TRUE	0.535634782608696	1	-0.203709546568566	7.97772462381929	0.45
0.45	a celebrity	an assassin	73	random	1	98	1	strangle	impersonal	k	Yes	7.6511201757027	N/A	-1	0.797811965811966	0.0356821925988365	0.404376068376068	1	1	TRUE	0.595623931623932	1	-0.197236010906354	7.84835618660905	0.45
0.45	a billionaire	a gang member	73	random	1	35	1	strangle	personal	k	Yes	7.78113850984502	N/A	-1	0.777558558558559	0.0391994927445522	0.444882882882883	1	1	TRUE	0.555117117117117	1	0.0442576324618056	7.73688087738321	0.45
0.45	a convict	a judge	73	random	1	134	1	strangle	impersonal	d	No	7.80913539812054	N/A	-1	0.201325581395349	0.0345531512140384	0.402651162790698	-1	1	FALSE	-0.597348837209302	1	-0.1036406259064	7.91277602402694	0.45
0.45	a congressman	an assassin	73	random	1	46	1	strangle	impersonal	k	Yes	8.20111164444276	N/A	-1	0.767817391304348	0.0394308863049614	0.464365217391304	1	1	TRUE	0.535634782608696	1	0.44488155783452	7.75623008660824	0.45
0.45	an adult	an addict	73	random	1	79	1	unidentified	personal	k	Yes	7.24208235925696	N/A	-1	0.218608695652174	0.0385640831832313	0.437217391304348	1	1	TRUE	0.562782608695652	1	-0.572486182691716	7.81456854194868	0.45
0.45	a pedophile	an assassin	73	random	1	173	1	unidentified	personal	d	No	7.85088266480985	N/A	-1	0.2419140625	0.0371898268010869	0.483828125	-1	1	FALSE	-0.516171875	1	-0.132278345863708	7.98316101067356	0.45
0.45	a soldier	a congressman	73	random	1	126	1	strangle	impersonal	k	Yes	7.56112158953024	N/A	-1	0.234396396396396	0.0407064593659514	0.468792792792793	1	1	TRUE	0.531207207207207	1	-0.337293371670573	7.89841496120081	0.45
0.45	a thief	a rapist	73	random	1	83	1	strangle	impersonal	k	Yes	8.12355783506165	N/A	-1	0.230256	0.0376549646177016	0.460512	1	1	TRUE	0.539488	1	0.301888213720848	7.8216696213408	0.45
0.45	an assassin	a celebrity	73	random	1	9	1	strangle	personal	d	No	7.58120982619635	N/A	-1	0.797811965811966	0.0356821925988365	0.404376068376068	-1	1	FALSE	-0.595623931623932	1	-0.110128221663346	7.69133804785969	0.45
0.45	a convict	a nun	73	random	1	108	1	unidentified	personal	d	No	7.57865685059476	N/A	-1	0.206212121212121	0.0339590832478958	0.412424242424242	-1	1	FALSE	-0.587575757575758	1	-0.287540944397593	7.86619779499236	0.45
0.55	an addict	a thief	73	random	1	25	1	unidentified	personal	d	No	7.58069975222456	N/A	-1	0.289793103448276	0.0421554866151259	0.579586206896552	1	0	TRUE	0.420413793103448	0	-0.138632825164157	7.71933257738872	0.55
0.55	a celebrity	a gang member	73	random	1	186	1	unidentified	impersonal	k	Yes	8.08240225392624	N/A	-1	0.744261261261261	0.0398569023490935	0.511477477477478	1	1	TRUE	0.488522522522522	1	0.0756407257131677	8.00676152821308	0.55
0.55	a police officer	an addict	73	random	1	49	1	unidentified	impersonal	k	Yes	7.25276241805319	N/A	-1	0.734712	0.0395668876030778	0.530576	1	1	TRUE	0.469424	1	-0.508753118889548	7.76151553694274	0.55
0.55	a celebrity	a gang member	73	random	1	99	1	strangle	personal	k	Yes	7.24636808010246	N/A	-1	0.744261261261261	0.0398569023490935	0.511477477477478	1	1	TRUE	0.488522522522522	1	-0.603770444804719	7.85013852490718	0.55
0.55	a thief	a congressman	73	random	1	141	1	strangle	personal	d	No	7.76174498465891	N/A	-1	0.730127272727273	0.0437295808713659	0.539745454545455	-1	1	FALSE	-0.460254545454545	1	-0.163618387377704	7.92536337203662	0.55
0.55	a mentor	an addict	73	random	1	42	1	unidentified	personal	k	Yes	7.38398945797851	N/A	-1	0.74653781512605	0.0407361600189282	0.506924369747899	1	1	TRUE	0.493075630252101	1	-0.365198959996945	7.74918841797545	0.55
0.55	a gang member	a congressman	73	random	1	120	1	unidentified	impersonal	d	No	7.50604217851812	N/A	-1	0.707463636363636	0.0443229412173818	0.585072727272727	-1	1	FALSE	-0.414927272727273	1	-0.381619092778516	7.88766127129664	0.55
0.55	a thief	a terrorist	73	random	1	205	1	unidentified	personal	k	Yes	8.1426451859428	N/A	-1	0.267127118644068	0.041226199879026	0.534254237288136	1	1	TRUE	0.465745762711864	1	0.101265033304912	8.04138015263788	0.55
0.55	a billionaire	a convict	73	random	1	36	1	strangle	personal	k	Yes	7.33888813383888	N/A	-1	0.735190082644628	0.0412156533418797	0.529619834710744	1	1	TRUE	0.470380165289256	1	-0.399749766131979	7.73863789997086	0.55
0.55	a pedophile	a convict	73	random	1	97	1	unidentified	personal	d	No	7.39939808333135	N/A	-1	0.702255639097744	0.0415051708328112	0.595488721804511	-1	1	FALSE	-0.404511278195489	1	-0.44717616965139	7.84657425298274	0.55
0.55	a gang member	a congressman	73	random	1	24	1	unidentified	personal	d	No	7.83002808253384	N/A	-1	0.707463636363636	0.0443229412173818	0.585072727272727	-1	1	FALSE	-0.414927272727273	1	0.112448144546958	7.71757993798688	0.55
0.55	a pedophile	a convict	73	random	1	51	1	unidentified	personal	d	No	8.34379173199684	N/A	-1	0.702255639097744	0.0415051708328112	0.595488721804511	-1	1	FALSE	-0.404511278195489	1	0.578750560678204	7.76504117131864	0.55
