overlapRound	Item1	Item2	sn	cond	sess	trial	trial_type	title	typeOfScen	keybResp	keyDef	keybRT	rtBeep	rtDeadline	averageP	sdp	overlap	direct.xVy	correct	targetPresent	dirOverlap	correct01	res.RT	fit.RT	overlapRoundSN
0.05	a terrorist	an orphan	15	injection	1	92	1	injection	impersonal	d	No	7.24636808010246	N/A	-1	0.0126008771929825	0.00957873112088086	0.0252017543859649	-1	1	FALSE	-0.974798245614035	1	-0.226511565037948	7.47287964514041	0.05
0.05	an olympian	a pedophile	15	injection	1	110	1	injection	personal	k	Yes	6.93828448401696	N/A	-1	0.983132743362832	0.0110308153711761	0.0337345132743363	1	1	TRUE	0.966265486725664	1	-0.444230382650961	7.38251486666792	0.05
0.05	a mentor	a pedophile	15	injection	1	11	1	unidentified	impersonal	k	Yes	7.97762509878459	N/A	-1	0.991166666666667	0.00768182265404359	0.0176666666666667	1	1	TRUE	0.982333333333333	1	-0.595112025854089	8.57273712463868	0.05
0.05	a rapist	an adult	15	injection	1	6	1	unidentified	impersonal	d	No	8.64223868039046	N/A	-1	0.0273921001926782	0.00724544903191676	0.0547842003853565	-1	1	FALSE	-0.945215799614644	1	-0.0671411995779518	8.70937987996841	0.05
0.05	a terrorist	an astronaut	15	injection	1	72	1	injection	impersonal	d	No	7.20414929203594	N/A	-1	0.021957264957265	0.0127231486789184	0.0439145299145299	-1	1	FALSE	-0.95608547008547	1	-0.411208972389153	7.61535826442509	0.05
0.05	a soldier	a terrorist	15	injection	1	99	1	unidentified	impersonal	k	Yes	6.92657703322272	N/A	-1	0.988258771929825	0.00963865111655435	0.0234824561403508	1	1	TRUE	0.976517543859649	1	-0.507575747123737	7.43415278034646	0.05
0.05	a police officer	a terrorist	15	injection	1	157	1	injection	personal	k	Yes	6.98749024700099	N/A	-1	0.968626016260163	0.0146496437045172	0.0627479674796747	1	1	TRUE	0.937252032520325	1	-0.261657075144613	7.2491473221456	0.05
0.05	a judge	a pedophile	15	injection	1	153	1	injection	personal	k	Yes	6.81234509417748	N/A	-1	0.978504237288136	0.0124912791766209	0.0429915254237287	1	1	TRUE	0.957008474576271	1	-0.444219500211778	7.25656459438926	0.05
0.05	a judge	a terrorist	15	injection	1	51	1	unidentified	impersonal	k	Yes	8.0481491016652	N/A	-1	0.958986956521739	0.0173234471756892	0.0820260869565217	1	1	TRUE	0.917973913043478	1	0.214677764925923	7.83347133673928	0.05
0.05	a mentor	a pedophile	15	injection	1	143	1	injection	personal	k	Yes	7.58832367733522	N/A	-1	0.991166666666667	0.00768182265404359	0.0176666666666667	1	1	TRUE	0.982333333333333	1	0.31064736542127	7.27767631191395	0.05
0.05	an orphan	an assassin	15	injection	1	111	1	injection	personal	k	Yes	7.42297125104942	N/A	-1	0.960313559322034	0.0171442240573733	0.0793728813559322	1	1	TRUE	0.920627118644068	1	0.044653900155402	7.37831735089402	0.05
0.05	an orphan	an assassin	15	injection	1	76	1	unidentified	impersonal	k	Yes	7.7397944584087	N/A	-1	0.960313559322034	0.0171442240573733	0.0793728813559322	1	1	TRUE	0.920627118644068	1	0.157263958958188	7.58253049945051	0.05
0.15	an olympian	an assassin	15	injection	1	151	1	injection	impersonal	k	Yes	7.09672137849476	N/A	-1	0.915048672566372	0.0247283905033	0.169902654867257	1	1	TRUE	0.830097345132743	1	-0.163761237427832	7.26048261592259	0.15
0.15	a thief	a mentor	15	injection	1	53	1	unidentified	impersonal	d	No	8.61213966872519	N/A	-1	0.0848008474576271	0.0252680229804017	0.169601694915254	-1	1	FALSE	-0.830398305084746	1	0.803249023549832	7.80889064517536	0.15
0.15	a thief	an astronaut	15	injection	1	16	1	unidentified	impersonal	d	No	8.03657340970731	N/A	-1	0.0936271186440678	0.0246844203997117	0.187254237288136	-1	1	FALSE	-0.812745762711864	1	-0.411508558854713	8.44808196856203	0.15
0.15	a mentor	a thief	15	injection	1	34	1	unidentified	personal	k	Yes	8.53286967080125	N/A	-1	0.916241525423729	0.0243995210740381	0.167516949152542	1	1	TRUE	0.832483050847458	1	0.449642381262095	8.08322728953915	0.15
0.15	an adult	an assassin	15	injection	1	142	1	injection	personal	k	Yes	7.37588214821501	N/A	-1	0.923914893617021	0.0114579108793681	0.152170212765957	1	1	TRUE	0.847829787234043	1	0.095873540622275	7.28000860759274	0.15
0.15	an elderly person	an assassin	15	injection	1	106	1	injection	personal	k	Yes	7.3178761986265	N/A	-1	0.940308951965065	0.0109902575241113	0.119382096069869	1	1	TRUE	0.880617903930131	1	-0.0822212253124226	7.40009742393892	0.15
0.15	a celebrity	a pedophile	15	injection	1	54	1	unidentified	impersonal	k	Yes	7.76937860951398	N/A	-1	0.926133928571429	0.0237574690374345	0.147732142857143	1	1	TRUE	0.852267857142857	1	-0.0275561188169613	7.79693472833095	0.15
0.15	a thief	a mentor	15	injection	1	130	1	unidentified	impersonal	d	No	7.19067603433221	N/A	-1	0.0848008474576271	0.0252680229804017	0.169601694915254	-1	1	FALSE	-0.830398305084746	1	-0.120931796303763	7.31160783063597	0.15
0.15	an elderly person	a thief	15	injection	1	135	1	unidentified	personal	k	Yes	7.21670948670946	N/A	-1	0.920753289473684	0.0124503380396662	0.158493421052632	1	1	TRUE	0.841506578947368	1	-0.0808814177826216	7.29759090449208	0.15
0.15	an astronaut	an assassin	15	injection	1	41	1	injection	personal	k	Yes	8.04044688130311	N/A	-1	0.938780991735537	0.0207370337972495	0.122438016528926	1	1	TRUE	0.877561983471074	1	0.0695709070421131	7.970875974261	0.15
0.15	a celebrity	a pedophile	15	injection	1	103	1	unidentified	personal	k	Yes	7.38150189450671	N/A	-1	0.926133928571429	0.0237574690374345	0.147732142857143	1	1	TRUE	0.852267857142857	1	-0.0326564594118786	7.41415835391859	0.15
0.15	an adult	an assassin	15	injection	1	19	1	unidentified	personal	k	Yes	8.03527891114467	N/A	-1	0.923914893617021	0.0114579108793681	0.152170212765957	1	1	TRUE	0.847829787234043	1	-0.343322582528282	8.37860149367295	0.15
0.15	a college student	a thief	15	injection	1	165	1	unidentified	impersonal	k	Yes	7.60339933974067	N/A	-1	0.918671052631579	0.0243549381322623	0.162657894736842	1	1	TRUE	0.837342105263158	1	0.367547846704132	7.23585149303654	0.15
0.15	a celebrity	a pedophile	15	injection	1	22	1	injection	personal	k	Yes	7.83002808253384	N/A	-1	0.926133928571429	0.0237574690374345	0.147732142857143	1	1	TRUE	0.852267857142857	1	-0.482817172976912	8.31284525551075	0.15
0.15	a homeless adult	an assassin	15	injection	1	68	1	unidentified	impersonal	k	Yes	7.38585107812521	N/A	-1	0.907648	0.0253463712301097	0.184704	1	1	TRUE	0.815296	1	-0.264837086175218	7.65068816430043	0.15
0.15	a thief	a police officer	15	injection	1	127	1	injection	personal	d	No	7.35308192051543	N/A	-1	0.0957137096774194	0.0256606039074224	0.191427419354839	-1	1	FALSE	-0.808572580645161	1	0.0324249458920614	7.32065697462337	0.15
0.25	an addict	a soldier	15	injection	1	67	1	injection	personal	d	No	7.44073370738926	N/A	-1	0.143672566371681	0.0306286161509195	0.287345132743363	-1	1	FALSE	-0.712654867256637	1	-0.219199928465708	7.65993363585497	0.25
0.25	a gang member	an astronaut	15	injection	1	98	1	injection	impersonal	d	No	7.58781721999343	N/A	-1	0.109457627118644	0.0270166342876447	0.218915254237288	-1	1	FALSE	-0.781084745762712	1	0.148432103822619	7.43938511617081	0.25
0.25	a thief	an olympian	15	injection	1	15	1	injection	personal	d	No	7.72533003791713	N/A	-1	0.118216216216216	0.0298701422227155	0.236432432432432	-1	1	FALSE	-0.763567567567568	1	-0.746775816278853	8.47210585419599	0.25
0.25	an assassin	a billionaire	15	injection	1	60	1	injection	impersonal	d	No	7.27586460054653	N/A	-1	0.133165178571429	0.0320494980680974	0.266330357142857	-1	1	FALSE	-0.733669642857143	1	-0.453767156059164	7.7296317566057	0.25
0.25	a celebrity	a terrorist	15	injection	1	158	1	injection	personal	k	Yes	7.27931883541462	N/A	-1	0.898880733944954	0.0271150995099315	0.202238532110092	1	1	TRUE	0.797761467889908	1	0.0319422521190145	7.24737658329561	0.25
0.25	an assassin	a billionaire	15	injection	1	146	1	injection	personal	d	No	7.18387071506245	N/A	-1	0.133165178571429	0.0320494980680974	0.266330357142857	-1	1	FALSE	-0.733669642857143	1	-0.0870602678979413	7.27093098296039	0.25
0.25	a rapist	a congressman	15	injection	1	150	1	unidentified	impersonal	d	No	7.15929190479756	N/A	-1	0.11053982300885	0.0267639729616767	0.221079646017699	-1	1	FALSE	-0.778920353982301	1	-0.103204349250221	7.26249625404779	0.25
0.25	an elderly person	a convict	15	injection	1	88	1	unidentified	personal	k	Yes	7.35691824235602	N/A	-1	0.850249462365591	0.0163019414906608	0.299501075268817	1	1	TRUE	0.700498924731183	1	-0.140431570777288	7.49734981313331	0.25
0.25	a convict	an elderly person	15	injection	1	95	1	injection	impersonal	d	No	7.42535788702715	N/A	-1	0.14914623655914	0.0158346769580298	0.29829247311828	-1	1	FALSE	-0.70170752688172	1	-0.0303132965462325	7.45567118357338	0.25
0.35	a terrorist	an addict	15	injection	1	134	1	injection	impersonal	d	No	6.92657703322272	N/A	-1	0.165610619469027	0.0341644593598514	0.331221238938053	-1	1	FALSE	-0.668778761061947	1	-0.373715251952023	7.30029228517475	0.35
0.35	a gang member	a billionaire	15	injection	1	75	1	injection	personal	d	No	6.77308037565554	N/A	-1	0.184655963302752	0.0361501887637315	0.369311926605505	-1	1	FALSE	-0.630688073394495	1	-0.817432402447273	7.59051277810281	0.35
0.35	an addict	an elderly person	15	injection	1	74	1	injection	personal	d	No	7.65681009148038	N/A	-1	0.198282560706402	0.0185587413205587	0.396565121412804	-1	1	FALSE	-0.603434878587196	1	0.0581670960046692	7.59864299547571	0.35
0.35	an addict	an orphan	15	injection	1	42	1	injection	impersonal	d	No	7.6004023345004	N/A	-1	0.159601769911504	0.0334655768400132	0.319203539823009	-1	1	FALSE	-0.680796460176991	1	-0.355570212260242	7.95597254676064	0.35
0.35	an addict	a rapist	15	injection	1	97	1	unidentified	impersonal	k	Yes	7.66246781520024	N/A	-1	0.849357142857143	0.0307966609989854	0.301285714285714	1	1	TRUE	0.698714285714286	1	0.217753390260219	7.44471442494002	0.35
0.35	a convict	an olympian	15	injection	1	82	1	unidentified	personal	d	No	7.49942329059223	N/A	-1	0.1928	0.034813447729426	0.3856	-1	1	FALSE	-0.6144	1	-0.0381728820785341	7.53759617267076	0.35
0.35	an addict	a terrorist	15	injection	1	77	1	injection	impersonal	k	Yes	7.54009032014532	N/A	-1	0.834823008849558	0.0325704845671684	0.330353982300885	1	1	TRUE	0.669646017699115	1	-0.0346031474571511	7.57469346760248	0.35
0.35	a convict	a nun	15	injection	1	89	1	injection	impersonal	d	No	7.26542972325395	N/A	-1	0.199283464566929	0.0331005591209099	0.398566929133858	-1	1	FALSE	-0.601433070866142	1	-0.22563301926557	7.49106274251952	0.35
0.35	a convict	an astronaut	15	injection	1	37	1	injection	impersonal	d	No	8.17611034223734	N/A	-1	0.161807086614173	0.03043716242269	0.323614173228346	-1	1	FALSE	-0.676385826771654	1	0.142806879510815	8.03330346272653	0.35
0.35	a rapist	an addict	15	injection	1	33	1	unidentified	impersonal	d	No	8.17498453294309	N/A	-1	0.152067226890756	0.0309517032453221	0.304134453781513	-1	1	FALSE	-0.695865546218487	1	0.0744953535324164	8.10048917941067	0.35
0.45	a pedophile	a convict	15	injection	1	80	1	injection	impersonal	d	No	7.05789793741186	N/A	-1	0.2137421875	0.0331194631562428	0.427484375	-1	1	FALSE	-0.572515625	1	-0.494129725715064	7.55202766312692	0.45
0.45	a pedophile	a convict	15	injection	1	122	1	injection	personal	d	No	6.96979066990159	N/A	-1	0.2137421875	0.0331194631562428	0.427484375	-1	1	FALSE	-0.572515625	1	-0.367101404696421	7.33689207459801	0.45
0.45	a celebrity	a thief	15	injection	1	120	1	injection	impersonal	k	Yes	7.30182234213793	N/A	-1	0.798859090909091	0.0363368949698754	0.402281818181818	1	1	TRUE	0.597718181818182	1	-0.0419928272025816	7.34381516934051	0.45
0.45	a thief	a celebrity	15	injection	1	144	1	unidentified	personal	d	No	7.23273313617761	N/A	-1	0.201277272727273	0.0358809876655362	0.402554545454545	-1	1	FALSE	-0.597445454545455	1	-0.0426533188784308	7.27538645505605	0.45
0.45	an addict	a college student	15	injection	1	132	1	unidentified	impersonal	d	No	7.10249935577465	N/A	-1	0.207527027027027	0.0364033281771794	0.415054054054054	-1	1	FALSE	-0.584945945945946	1	-0.203346815916834	7.30584617169148	0.45
0.45	a soldier	a congressman	15	injection	1	91	1	unidentified	personal	k	Yes	7.16780918431644	N/A	-1	0.77092523364486	0.0397976282057804	0.45814953271028	1	1	TRUE	0.54185046728972	1	-0.311020536917756	7.4788297212342	0.45
0.45	a thief	a celebrity	15	injection	1	29	1	unidentified	impersonal	d	No	8.04430540699064	N/A	-1	0.201277272727273	0.0358809876655362	0.402554545454545	-1	1	FALSE	-0.597445454545455	1	-0.128490389862355	8.17279579685299	0.45
0.45	a celebrity	a thief	15	injection	1	62	1	unidentified	personal	k	Yes	7.36264527041782	N/A	-1	0.798859090909091	0.0363368949698754	0.402281818181818	1	1	TRUE	0.597718181818182	1	-0.346150376153162	7.70879564657099	0.45
0.45	a mentor	an addict	15	injection	1	48	1	unidentified	personal	k	Yes	7.5522372875608	N/A	-1	0.78665652173913	0.0374115918873791	0.426686956521739	1	1	TRUE	0.573313043478261	1	-0.319839981847335	7.87207726940814	0.45
0.45	a billionaire	a convict	15	injection	1	118	1	unidentified	personal	k	Yes	7.5207764150628	N/A	-1	0.765122881355932	0.0380799978472862	0.469754237288136	1	1	TRUE	0.530245762711864	1	0.169779156094331	7.35099725896847	0.45
0.45	an addict	a mentor	15	injection	1	96	1	unidentified	impersonal	d	No	7.28344822875663	N/A	-1	0.212395652173913	0.0378976773247652	0.424791304347826	-1	1	FALSE	-0.575208695652174	1	-0.16669427513532	7.45014250389195	0.45
0.45	an astronaut	an addict	15	injection	1	12	1	unidentified	personal	k	Yes	8.26513562993738	N/A	-1	0.768952586206897	0.0382252590118163	0.462094827586207	1	1	TRUE	0.537905172413793	1	-0.281746506561788	8.54688213649917	0.45
0.45	an addict	an astronaut	15	injection	1	71	1	unidentified	impersonal	d	No	6.90173720665657	N/A	-1	0.231456896551724	0.0372138645901549	0.462913793103448	-1	1	FALSE	-0.537086206896552	1	-0.722211746345124	7.6239489530017	0.45
0.45	a convict	a rapist	15	injection	1	43	1	injection	personal	k	Yes	7.84815308619953	N/A	-1	0.760026923076923	0.0348361735554017	0.479946153846154	1	1	TRUE	0.520053846153846	1	-0.0931872181836058	7.94134030438313	0.45
0.45	an astronaut	an addict	15	injection	1	159	1	injection	impersonal	k	Yes	7.5595594960077	N/A	-1	0.768952586206897	0.0382252590118163	0.462094827586207	1	1	TRUE	0.537905172413793	1	0.313921430918046	7.24563806508965	0.45
0.45	an addict	a mentor	15	injection	1	21	1	injection	impersonal	d	No	8.16650031915505	N/A	-1	0.212395652173913	0.0378976773247652	0.424791304347826	-1	1	FALSE	-0.575208695652174	1	-0.16786242661321	8.33436274576826	0.45
0.55	an addict	an olympian	15	injection	1	1	1	unidentified	impersonal	d	No	8.84404789894249	N/A	-1	0.27137037037037	0.0400127619284033	0.542740740740741	-1	1	FALSE	-0.457259259259259	1	-0.0151151361857362	8.85916303512823	0.55
0.55	an addict	a nun	15	injection	1	101	1	unidentified	personal	d	No	7.7151236036321	N/A	-1	0.281104347826087	0.0401767535401031	0.562208695652174	-1	1	FALSE	-0.437791304347826	1	0.29115160213213	7.42397200149998	0.55
0.55	a pedophile	a thief	15	injection	1	164	1	injection	personal	d	No	7.92948652331429	N/A	-1	0.282151260504202	0.0371897967683901	0.564302521008403	-1	1	FALSE	-0.435697478991597	1	0.692077890474098	7.23740863284019	0.55
0.55	a gang member	a pedophile	15	injection	1	27	1	injection	impersonal	k	Yes	9.39864400044769	N/A	-1	0.749372881355932	0.0352926853652114	0.501254237288136	1	1	TRUE	0.498745762711864	1	1.1876537198498	8.21099028059789	0.55
0.55	an addict	an assassin	15	injection	1	100	1	unidentified	impersonal	k	Yes	7.646353722446	N/A	-1	0.74275641025641	0.0382283997643448	0.51448717948718	1	1	TRUE	0.48551282051282	1	0.217338069514057	7.42901565293194	0.55
0.55	a nun	an addict	15	injection	1	154	1	unidentified	impersonal	k	Yes	6.95272864462487	N/A	-1	0.720730434782609	0.0417596024130291	0.558539130434783	1	1	TRUE	0.441460869565217	1	-0.301930245056065	7.25465888968093	0.55
0.55	a thief	a pedophile	15	injection	1	93	1	injection	impersonal	k	Yes	7.34665516317654	N/A	-1	0.717663865546219	0.0360716885234309	0.564672268907563	1	1	TRUE	0.435327731092437	1	-0.120382674395318	7.46703783757186	0.55
0.55	a celebrity	a convict	15	injection	1	83	1	injection	personal	k	Yes	7.11639414409346	N/A	-1	0.720033613445378	0.0402981619588129	0.559932773109244	1	1	TRUE	0.440067226890756	1	-0.414182628842912	7.53057677293638	0.55
0.55	a judge	an addict	15	injection	1	69	1	injection	personal	k	Yes	7.32712329225929	N/A	-1	0.713214912280702	0.0412718549645038	0.573570175438596	1	1	TRUE	0.426429824561404	1	-0.314487632548595	7.64161092480789	0.55
0.55	a soldier	a nun	15	injection	1	24	1	unidentified	impersonal	k	Yes	7.62119516280984	N/A	-1	0.706818965517241	0.0424779605534542	0.586362068965517	1	1	TRUE	0.413637931034483	1	-0.649782594704351	8.2709777575142	0.55
0.55	a judge	a soldier	15	injection	1	45	1	unidentified	personal	d	No	8.05006542291597	N/A	-1	0.293404347826087	0.0417386478388924	0.586808695652174	-1	1	FALSE	-0.413191304347826	1	0.13719569623934	7.91286972667663	0.55
0.55	an addict	an assassin	15	injection	1	156	1	injection	personal	k	Yes	7.17011954344963	N/A	-1	0.74275641025641	0.0382283997643448	0.51448717948718	1	1	TRUE	0.48551282051282	1	-0.0808313353479315	7.25095087879756	0.55
0.55	a celebrity	an orphan	15	injection	1	109	1	injection	personal	k	Yes	7.15851399732932	N/A	-1	0.289871559633028	0.0418937057356549	0.579743119266055	-1	0	FALSE	-0.420256880733945	0	-0.228276179328961	7.38679017665828	0.55
0.55	a homeless adult	an addict	15	injection	1	133	1	injection	personal	k	Yes	7.41697962138115	N/A	-1	0.717916666666667	0.0394492553002429	0.564166666666667	1	1	TRUE	0.435833333333333	1	0.1139358897694	7.30304373161175	0.55
0.55	an olympian	a soldier	15	injection	1	4	1	unidentified	impersonal	d	No	8.66112036022288	N/A	-1	0.293362385321101	0.0423312611857292	0.586724770642202	-1	1	FALSE	-0.413275229357798	1	-0.10652776216485	8.76764812238773	0.55
0.55	a judge	an addict	15	injection	1	36	1	unidentified	personal	k	Yes	8.14844566624324	N/A	-1	0.713214912280702	0.0412718549645038	0.573570175438596	1	1	TRUE	0.426429824561404	1	0.0988055716307947	8.04964009461244	0.55
0.55	a homeless adult	a soldier	15	injection	1	136	1	injection	impersonal	d	No	7.90322680873073	N/A	-1	0.281132231404959	0.0396040915007594	0.562264462809917	-1	1	FALSE	-0.437735537190083	1	0.608288130171365	7.29493867855937	0.55
0.65	a congressman	an adult	15	injection	1	113	1	injection	personal	k	Yes	7.2848209125686	N/A	-1	0.342495059288538	0.0204004172059486	0.684990118577075	-1	0	FALSE	-0.315009881422925	0	-0.0853291529612212	7.37015006552982	0.65
0.65	an astronaut	a soldier	15	injection	1	56	1	injection	impersonal	k	Yes	8.33110454805304	N/A	-1	0.325444444444444	0.0412882504121759	0.650888888888889	-1	0	FALSE	-0.349111111111111	0	0.557432956758059	7.77367159129498	0.65
0.65	a billionaire	an addict	15	injection	1	39	1	unidentified	impersonal	k	Yes	8.37355374121463	N/A	-1	0.694514018691589	0.0433835959137578	0.610971962616822	1	1	TRUE	0.389028037383178	1	0.372037159512255	8.00151658170237	0.65
0.65	a gang member	an addict	15	injection	1	63	1	injection	impersonal	d	No	7.86672228513673	N/A	-1	0.332521929824561	0.0399001173230231	0.665043859649123	-1	1	FALSE	-0.334956140350877	1	0.168061210991758	7.69866107414497	0.65
0.65	an adult	a congressman	15	injection	1	128	1	unidentified	personal	k	Yes	7.66809370908241	N/A	-1	0.659046442687747	0.0207459470810961	0.681907114624506	1	1	TRUE	0.318092885375494	1	0.350508674250318	7.31758503483209	0.65
0.65	a congressman	a police officer	15	injection	1	5	1	unidentified	impersonal	d	No	8.87080344398212	N/A	-1	0.319762931034483	0.0428843051579314	0.639525862068966	-1	1	FALSE	-0.360474137931034	1	0.132556941061987	8.73824650292014	0.65
0.75	an olympian	a congressman	15	injection	1	124	1	unidentified	impersonal	k	Yes	7.20785987143248	N/A	-1	0.61476213592233	0.0466263021320415	0.77047572815534	1	1	TRUE	0.22952427184466	1	-0.122358763637976	7.33021863507045	0.75
0.75	a police officer	a homeless adult	15	injection	1	147	1	injection	personal	k	Yes	7.48885295573346	N/A	-1	0.607953846153846	0.0419580630980578	0.784092307692308	1	1	TRUE	0.215907692307692	1	0.22008909055898	7.26876386517448	0.75
0.75	a judge	a college student	15	injection	1	114	1	unidentified	personal	d	No	7.56268124672188	N/A	-1	0.39653982300885	0.0468090542049721	0.793079646017699	-1	1	FALSE	-0.206920353982301	1	0.196503705089729	7.36617754163216	0.75
0.75	a celebrity	an astronaut	15	injection	1	112	1	injection	personal	d	No	7.86403565907245	N/A	-1	0.386517857142857	0.0465893743733308	0.773035714285714	-1	1	FALSE	-0.226964285714286	1	0.489839445291736	7.37419621378071	0.75
0.75	a homeless adult	a police officer	15	injection	1	117	1	unidentified	personal	d	No	7.86365126544865	N/A	-1	0.390376923076923	0.0426081500247473	0.780753846153846	-1	1	FALSE	-0.219246153846154	1	0.508962824752279	7.35468844069637	0.75
0.75	a homeless adult	a police officer	15	injection	1	32	1	injection	impersonal	k	Yes	9.01225522000275	N/A	-1	0.390376923076923	0.0426081500247473	0.780753846153846	-1	0	FALSE	-0.219246153846154	0	0.894184229302871	8.11807099069988	0.75
0.75	a soldier	a police officer	15	injection	1	58	1	unidentified	impersonal	k	Yes	7.9218984110238	N/A	-1	0.609426829268293	0.0425460412416769	0.781146341463415	1	1	TRUE	0.218853658536585	1	0.170651059755142	7.75124735126865	0.75
0.75	a judge	a college student	15	injection	1	116	1	injection	personal	d	No	7.64204440287326	N/A	-1	0.39653982300885	0.0468090542049721	0.793079646017699	-1	1	FALSE	-0.206920353982301	1	0.283596370321228	7.35844803255203	0.75
0.75	an orphan	an astronaut	15	injection	1	70	1	unidentified	personal	k	Yes	7.95997452808054	N/A	-1	0.634205128205128	0.0425143347174985	0.731589743589744	1	1	TRUE	0.268410256410256	1	0.327275671880381	7.63269885620016	0.75
0.75	an astronaut	a congressman	15	injection	1	123	1	unidentified	personal	k	Yes	7.21597500265147	N/A	-1	0.649718181818182	0.045743949930414	0.700563636363636	1	1	TRUE	0.299436363636364	1	-0.117549715709552	7.33352471836102	0.75
0.75	a nun	a college student	15	injection	1	131	1	unidentified	impersonal	d	No	7.44833386089748	N/A	-1	0.393273913043478	0.0433387217664603	0.786547826086957	-1	1	FALSE	-0.213452173913043	1	0.139633310398236	7.30870055049924	0.75
0.75	a police officer	a nun	15	injection	1	102	1	unidentified	personal	k	Yes	7.38770923908104	N/A	-1	0.601044	0.0429865782531003	0.797912	1	1	TRUE	0.202088	1	-0.0313108860657634	7.4190201251468	0.75
0.75	a congressman	an olympian	15	injection	1	7	1	unidentified	personal	d	No	8.94272233056014	N/A	-1	0.386883495145631	0.0461847510643143	0.773766990291262	-1	1	FALSE	-0.226233009708738	1	0.261683811908766	8.68103851865138	0.75
