exp	sn	cond	sess	trial	trial_type	dispSize	minProbeTime	respOrder	fixedOrWord	probeBlankTime	screenAdvanceTime	title	typeOfScen	Item1	Is_are1	Verb1	Item2	Is_are2	Verb2	questionKey	keybResp	keyDef	keybRT	moral_acceptabilityResp	moral_acceptabilityRT	moral_inacceptabilityResp	moral_inacceptabilityRT	rtBeep	rtDeadline	hide_question
expDeathMethod4	100	injection	1	0	0	680	0	k	W	300	0	unidentified	impersonal	an assassin	is	kill	a thief	is	kill	X>Y	k	No	32108	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	1	0	680	0	k	W	300	0	injection	personal	a billionaire	is	kill	an Olympian	is	kill	X>Y	k	No	17108	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	2	0	680	0	k	W	300	0	injection	impersonal	a judge	is	kill	a gang member	is	kill	X>Y	d	Yes	7360	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	3	0	680	0	k	W	300	0	unidentified	personal	a convict	is	kill	a gang member	is	kill	X>Y	d	Yes	17702	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	4	0	680	0	k	W	300	0	injection	personal	a nun	is	kill	a gang member	is	kill	X>Y	d	Yes	7244	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	5	0	680	0	k	W	300	0	unidentified	impersonal	a pedophile	is	kill	a terrorist	is	kill	X>Y	k	No	21450	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	6	0	680	0	k	W	300	0	injection	impersonal	an elderly person	is	kill	a thief	is	kill	X>Y	d	Yes	6355	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	7	0	680	0	k	W	300	0	unidentified	personal	a convict	is	kill	a college student	is	kill	X>Y	k	No	12438	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	0	1	680	0	k	W	150	0	unidentified	personal	a gang member	is	kill	a convict	is	kill	X>Y	d	Yes	7712	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	1	1	680	0	k	W	150	0	unidentified	impersonal	a congressman	is	kill	a billionaire	is	kill	X>Y	k	No	6001	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	2	1	680	0	k	W	150	0	injection	impersonal	an astronaut	is	kill	an adult	is	kill	X>Y	d	Yes	6839	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	3	1	680	0	k	W	150	0	unidentified	impersonal	an Olympian	is	kill	a police officer	is	kill	X>Y	d	Yes	10756	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	4	1	680	0	k	W	150	0	unidentified	impersonal	an Olympian	is	kill	an astronaut	is	kill	X>Y	d	Yes	8871	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	5	1	680	0	k	W	150	0	injection	impersonal	a homeless adult	is	kill	a celebrity	is	kill	X>Y	d	Yes	13355	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	6	1	680	0	k	W	150	0	injection	personal	a police officer	is	kill	a college student	is	kill	X>Y	d	Yes	9833	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	7	1	680	0	k	W	150	0	unidentified	impersonal	a rapist	is	kill	a homeless adult	is	kill	X>Y	k	No	8466	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	8	1	680	0	k	W	150	0	injection	impersonal	an assassin	is	kill	a gang member	is	kill	X>Y	k	No	9165	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	9	1	680	0	k	W	150	0	unidentified	impersonal	a billionaire	is	kill	a terrorist	is	kill	X>Y	d	Yes	6211	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	10	1	680	0	k	W	150	0	unidentified	personal	a convict	is	kill	a thief	is	kill	X>Y	k	No	10605	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	11	1	680	0	k	W	150	0	unidentified	personal	a gang member	is	kill	an addict	is	kill	X>Y	k	No	12452	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	12	1	680	0	k	W	150	0	injection	impersonal	a police officer	is	kill	a convict	is	kill	X>Y	d	Yes	10387	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	13	1	680	0	k	W	150	0	unidentified	impersonal	an Olympian	is	kill	a homeless adult	is	kill	X>Y	d	Yes	10253	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	14	1	680	0	k	W	150	0	injection	personal	an elderly person	is	kill	an Olympian	is	kill	X>Y	d	Yes	5795	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	15	1	680	0	k	W	150	0	unidentified	personal	an adult	is	kill	a college student	is	kill	X>Y	d	Yes	10656	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	16	1	680	0	k	W	150	0	unidentified	personal	a celebrity	is	kill	an Olympian	is	kill	X>Y	k	No	5708	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	17	1	680	0	k	W	150	0	injection	impersonal	an adult	is	kill	a billionaire	is	kill	X>Y	d	Yes	6543	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	18	1	680	0	k	W	150	0	injection	personal	a terrorist	is	kill	a rapist	is	kill	X>Y	k	No	20265	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	19	1	680	0	k	W	150	0	unidentified	impersonal	a soldier	is	kill	an addict	is	kill	X>Y	d	Yes	5991	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	20	1	680	0	k	W	150	0	unidentified	personal	an orphan	is	kill	a terrorist	is	kill	X>Y	k	No	6855	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	21	1	680	0	k	W	150	0	unidentified	personal	a soldier	is	kill	an elderly person	is	kill	X>Y	d	Yes	4233	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	22	1	680	0	k	W	150	0	injection	personal	an adult	is	kill	a mentor	is	kill	X>Y	k	No	13303	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	23	1	680	0	k	W	150	0	injection	impersonal	a gang member	is	kill	a terrorist	is	kill	X>Y	d	Yes	9645	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	24	1	680	0	k	W	150	0	unidentified	impersonal	a judge	is	kill	a convict	is	kill	X>Y	d	Yes	5232	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	25	1	680	0	k	W	150	0	unidentified	personal	a police officer	is	kill	a college student	is	kill	X>Y	d	Yes	7097	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	26	1	680	0	k	W	150	0	injection	impersonal	a celebrity	is	kill	a rapist	is	kill	X>Y	d	Yes	6948	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	27	1	680	0	k	W	150	0	unidentified	personal	a billionaire	is	kill	a terrorist	is	kill	X>Y	d	Yes	3938	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	28	1	680	0	k	W	150	0	injection	personal	a terrorist	is	kill	a thief	is	kill	X>Y	k	No	5420	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	29	1	680	0	k	W	150	0	unidentified	personal	an adult	is	kill	a police officer	is	kill	X>Y	d	Yes	9154	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	30	1	680	0	k	W	150	0	injection	personal	a gang member	is	kill	an Olympian	is	kill	X>Y	k	No	7659	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	31	1	680	0	k	W	150	0	injection	impersonal	an elderly person	is	kill	a celebrity	is	kill	X>Y	d	Yes	7750	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	32	1	680	0	k	W	150	0	unidentified	impersonal	a judge	is	kill	a nun	is	kill	X>Y	d	Yes	5365	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	33	1	680	0	k	W	150	0	unidentified	impersonal	an Olympian	is	kill	an addict	is	kill	X>Y	d	Yes	6840	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	34	1	680	0	k	W	150	0	unidentified	impersonal	an assassin	is	kill	a congressman	is	kill	X>Y	k	No	6787	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	35	1	680	0	k	W	150	0	injection	impersonal	a college student	is	kill	a nun	is	kill	X>Y	d	Yes	6250	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	36	1	680	0	k	W	150	0	unidentified	personal	a soldier	is	kill	an addict	is	kill	X>Y	d	Yes	5206	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	37	1	680	0	k	W	150	0	injection	personal	a billionaire	is	kill	a convict	is	kill	X>Y	d	Yes	3715	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	38	1	680	0	k	W	150	0	injection	impersonal	an orphan	is	kill	a billionaire	is	kill	X>Y	d	Yes	5856	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	39	1	680	0	k	W	150	0	injection	personal	a soldier	is	kill	an assassin	is	kill	X>Y	d	Yes	3549	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	40	1	680	0	k	W	150	0	unidentified	personal	a thief	is	kill	a congressman	is	kill	X>Y	k	No	6228	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	41	1	680	0	k	W	150	0	unidentified	personal	an orphan	is	kill	a mentor	is	kill	X>Y	d	Yes	6887	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	42	1	680	0	k	W	150	0	injection	impersonal	an astronaut	is	kill	a thief	is	kill	X>Y	d	Yes	5393	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	43	1	680	0	k	W	150	0	unidentified	personal	a soldier	is	kill	a homeless adult	is	kill	X>Y	d	Yes	8582	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	44	1	680	0	k	W	150	0	unidentified	impersonal	an adult	is	kill	a soldier	is	kill	X>Y	k	No	12276	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	45	1	680	0	k	W	150	0	unidentified	personal	a soldier	is	kill	a convict	is	kill	X>Y	d	Yes	7159	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	46	1	680	0	k	W	150	0	injection	impersonal	an elderly person	is	kill	a rapist	is	kill	X>Y	d	Yes	7791	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	47	1	680	0	k	W	150	0	injection	impersonal	a billionaire	is	kill	a convict	is	kill	X>Y	d	Yes	4951	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	48	1	680	0	k	W	150	0	injection	personal	a convict	is	kill	a mentor	is	kill	X>Y	k	No	25326	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	49	1	680	0	k	W	150	0	unidentified	impersonal	a rapist	is	kill	a congressman	is	kill	X>Y	k	No	5285	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	50	1	680	0	k	W	150	0	unidentified	impersonal	a billionaire	is	kill	a convict	is	kill	X>Y	d	Yes	16834	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	51	1	680	0	k	W	150	0	injection	personal	an Olympian	is	kill	an astronaut	is	kill	X>Y	d	Yes	4947	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	52	1	680	0	k	W	150	0	injection	impersonal	an elderly person	is	kill	an adult	is	kill	X>Y	d	Yes	11216	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	53	1	680	0	k	W	150	0	injection	impersonal	a soldier	is	kill	an astronaut	is	kill	X>Y	d	Yes	6954	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	54	-1	680	0	k	W	150	0	unidentified	personal	a gang member	is	kill	a college student	is	kill	X>Y	N/A	N/A	5326	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	55	1	680	0	k	W	150	0	injection	impersonal	a terrorist	is	kill	an elderly person	is	kill	X>Y	k	No	10029	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	56	1	680	0	k	W	150	0	unidentified	impersonal	an adult	is	kill	a terrorist	is	kill	X>Y	d	Yes	11602	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	57	1	680	0	k	W	150	0	injection	impersonal	a gang member	is	kill	a mentor	is	kill	X>Y	k	No	6326	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	58	1	680	0	k	W	150	0	unidentified	impersonal	a judge	is	kill	an addict	is	kill	X>Y	d	Yes	5014	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	59	1	680	0	k	W	150	0	injection	personal	a police officer	is	kill	a billionaire	is	kill	X>Y	d	Yes	6581	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	60	1	680	0	k	W	150	0	injection	impersonal	an adult	is	kill	an Olympian	is	kill	X>Y	d	Yes	4470	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	61	1	680	0	k	W	150	0	injection	impersonal	a college student	is	kill	a thief	is	kill	X>Y	d	Yes	4730	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	62	1	680	0	k	W	150	0	unidentified	personal	a homeless adult	is	kill	a terrorist	is	kill	X>Y	d	Yes	6219	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	63	1	680	0	k	W	150	0	injection	personal	a college student	is	kill	an assassin	is	kill	X>Y	d	Yes	4702	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	64	1	680	0	k	W	150	0	unidentified	personal	a homeless adult	is	kill	a soldier	is	kill	X>Y	k	No	4746	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	65	1	680	0	k	W	150	0	injection	impersonal	a billionaire	is	kill	a thief	is	kill	X>Y	d	Yes	5375	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	66	1	680	0	k	W	150	0	injection	impersonal	an orphan	is	kill	a college student	is	kill	X>Y	d	Yes	12473	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	67	1	680	0	k	W	150	0	unidentified	impersonal	an astronaut	is	kill	a celebrity	is	kill	X>Y	d	Yes	21717	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	68	1	680	0	k	W	150	0	injection	impersonal	an Olympian	is	kill	a celebrity	is	kill	X>Y	d	Yes	2321	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	69	1	680	0	k	W	150	0	unidentified	impersonal	a police officer	is	kill	an addict	is	kill	X>Y	d	Yes	2952	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	70	1	680	0	k	W	150	0	injection	personal	a convict	is	kill	a billionaire	is	kill	X>Y	k	No	2505	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	71	1	680	0	k	W	150	0	unidentified	impersonal	a thief	is	kill	a terrorist	is	kill	X>Y	d	Yes	6664	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	72	1	680	0	k	W	150	0	unidentified	impersonal	a police officer	is	kill	an astronaut	is	kill	X>Y	k	No	9712	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	73	1	680	0	k	W	150	0	injection	personal	an addict	is	kill	a nun	is	kill	X>Y	k	No	2995	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	74	1	680	0	k	W	150	0	injection	personal	a pedophile	is	kill	a thief	is	kill	X>Y	k	No	3828	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	75	1	680	0	k	W	150	0	injection	impersonal	a terrorist	is	kill	a judge	is	kill	X>Y	k	No	3217	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	76	1	680	0	k	W	150	0	injection	personal	a soldier	is	kill	a billionaire	is	kill	X>Y	d	Yes	3853	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	77	1	680	0	k	W	150	0	unidentified	personal	a rapist	is	kill	a billionaire	is	kill	X>Y	k	No	3649	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	78	1	680	0	k	W	150	0	unidentified	impersonal	an Olympian	is	kill	a nun	is	kill	X>Y	d	Yes	9521	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	79	1	680	0	k	W	150	0	injection	impersonal	a convict	is	kill	a terrorist	is	kill	X>Y	d	Yes	7978	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	80	1	680	0	k	W	150	0	unidentified	personal	a college student	is	kill	an assassin	is	kill	X>Y	d	Yes	4310	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	81	1	680	0	k	W	150	0	injection	personal	a nun	is	kill	a gang member	is	kill	X>Y	d	Yes	4377	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	82	1	680	0	k	W	150	0	unidentified	personal	a billionaire	is	kill	a terrorist	is	kill	X>Y	d	Yes	5262	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	83	1	680	0	k	W	150	0	unidentified	personal	an adult	is	kill	a nun	is	kill	X>Y	k	No	5923	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	84	1	680	0	k	W	150	0	unidentified	impersonal	a pedophile	is	kill	a homeless adult	is	kill	X>Y	k	No	4732	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	85	1	680	0	k	W	150	0	unidentified	impersonal	a mentor	is	kill	a gang member	is	kill	X>Y	d	Yes	2822	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	86	1	680	0	k	W	150	0	unidentified	impersonal	a judge	is	kill	an addict	is	kill	X>Y	d	Yes	1767	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	87	1	680	0	k	W	150	0	injection	impersonal	a celebrity	is	kill	a college student	is	kill	X>Y	d	Yes	7080	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	88	1	680	0	k	W	150	0	unidentified	impersonal	a rapist	is	kill	a police officer	is	kill	X>Y	k	No	2921	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	89	1	680	0	k	W	150	0	injection	personal	a pedophile	is	kill	an addict	is	kill	X>Y	k	No	7534	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	90	1	680	0	k	W	150	0	injection	personal	an addict	is	kill	a nun	is	kill	X>Y	k	No	5445	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	91	1	680	0	k	W	150	0	unidentified	personal	a gang member	is	kill	a celebrity	is	kill	X>Y	k	No	3199	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	92	1	680	0	k	W	150	0	unidentified	personal	a nun	is	kill	an orphan	is	kill	X>Y	d	Yes	11463	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	93	1	680	0	k	W	150	0	injection	impersonal	a convict	is	kill	a gang member	is	kill	X>Y	d	Yes	9015	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	94	1	680	0	k	W	150	0	injection	impersonal	a judge	is	kill	a terrorist	is	kill	X>Y	d	Yes	3515	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	95	1	680	0	k	W	150	0	injection	impersonal	a celebrity	is	kill	an astronaut	is	kill	X>Y	d	Yes	8600	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	96	1	680	0	k	W	150	0	injection	impersonal	an Olympian	is	kill	a college student	is	kill	X>Y	d	Yes	9090	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	97	1	680	0	k	W	150	0	unidentified	personal	an elderly person	is	kill	a rapist	is	kill	X>Y	d	Yes	5271	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	98	1	680	0	k	W	150	0	unidentified	personal	a convict	is	kill	an astronaut	is	kill	X>Y	k	No	5070	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	99	1	680	0	k	W	150	0	unidentified	personal	a judge	is	kill	a rapist	is	kill	X>Y	d	Yes	6296	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	100	1	680	0	k	W	150	0	unidentified	impersonal	a homeless adult	is	kill	a gang member	is	kill	X>Y	d	Yes	4355	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	101	1	680	0	k	W	150	0	injection	personal	a congressman	is	kill	a police officer	is	kill	X>Y	k	No	4924	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	102	1	680	0	k	W	150	0	injection	personal	an Olympian	is	kill	a congressman	is	kill	X>Y	d	Yes	6510	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	103	1	680	0	k	W	150	0	injection	personal	an astronaut	is	kill	a congressman	is	kill	X>Y	d	Yes	3360	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	104	1	680	0	k	W	150	0	injection	personal	a police officer	is	kill	an Olympian	is	kill	X>Y	d	Yes	5794	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	105	1	680	0	k	W	150	0	injection	personal	a soldier	is	kill	a college student	is	kill	X>Y	d	Yes	6568	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	106	1	680	0	k	W	150	0	injection	personal	a pedophile	is	kill	a soldier	is	kill	X>Y	k	No	4814	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	107	1	680	0	k	W	150	0	unidentified	personal	a congressman	is	kill	a gang member	is	kill	X>Y	d	Yes	4636	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	108	1	680	0	k	W	150	0	injection	personal	an adult	is	kill	a billionaire	is	kill	X>Y	k	No	12648	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	109	1	680	0	k	W	150	0	unidentified	impersonal	a college student	is	kill	an astronaut	is	kill	X>Y	k	No	5372	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	110	1	680	0	k	W	150	0	injection	impersonal	a college student	is	kill	an assassin	is	kill	X>Y	d	Yes	2870	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	111	1	680	0	k	W	150	0	unidentified	personal	a terrorist	is	kill	an elderly person	is	kill	X>Y	k	No	3401	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	112	1	680	0	k	W	150	0	injection	personal	an astronaut	is	kill	an elderly person	is	kill	X>Y	d	Yes	6622	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	113	1	680	0	k	W	150	0	unidentified	impersonal	an addict	is	kill	an orphan	is	kill	X>Y	k	No	3689	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	114	1	680	0	k	W	150	0	injection	impersonal	a thief	is	kill	a soldier	is	kill	X>Y	k	No	6881	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	115	1	680	0	k	W	150	0	unidentified	impersonal	a police officer	is	kill	a convict	is	kill	X>Y	d	Yes	2964	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	116	1	680	0	k	W	150	0	injection	impersonal	a terrorist	is	kill	a mentor	is	kill	X>Y	k	No	2065	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	117	1	680	0	k	W	150	0	unidentified	impersonal	a pedophile	is	kill	a congressman	is	kill	X>Y	k	No	3825	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	118	1	680	0	k	W	150	0	unidentified	impersonal	an adult	is	kill	a gang member	is	kill	X>Y	d	Yes	1774	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	119	1	680	0	k	W	150	0	injection	impersonal	a terrorist	is	kill	a pedophile	is	kill	X>Y	k	No	20280	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	120	1	680	0	k	W	150	0	unidentified	impersonal	a soldier	is	kill	an elderly person	is	kill	X>Y	d	Yes	7205	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	121	1	680	0	k	W	150	0	unidentified	impersonal	a thief	is	kill	a celebrity	is	kill	X>Y	k	No	2603	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	122	1	680	0	k	W	150	0	injection	personal	a terrorist	is	kill	a judge	is	kill	X>Y	k	No	1826	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	123	1	680	0	k	W	150	0	unidentified	impersonal	a pedophile	is	kill	a gang member	is	kill	X>Y	k	No	2454	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	124	1	680	0	k	W	150	0	injection	impersonal	a judge	is	kill	an astronaut	is	kill	X>Y	k	No	4193	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	125	1	680	0	k	W	150	0	unidentified	personal	an assassin	is	kill	a terrorist	is	kill	X>Y	d	Yes	4984	0	0	0	0	N/A	-1	visible
expDeathMethod4	100	injection	1	126	1	680	0	k	W	150	0	unidentified	personal	an addict	is	kill	an assassin	is	kill	X>Y	k	No	14390	0	0	0	0	N/A	-1	visible
expDeathMethod4	10	injection	1	0	0	680	0	k	W	300	0	unidentified	personal	a rapist	is	kill	a billionaire	is	kill	X>Y	d	Yes	11018	0	0	0	0	N/A	-1	visible
expDeathMethod4	10	injection	1	1	0	680	0	k	W	300	0	injection	impersonal	an Olympian	is	kill	a police officer	is	kill	X>Y	k	No	10165	0	0	0	0	N/A	-1	visible
expDeathMethod4	10	injection	1	2	0	680	0	k	W	300	0	unidentified	impersonal	a billionaire	is	kill	a celebrity	is	kill	X>Y	d	Yes	11981	0	0	0	0	N/A	-1	visible
expDeathMethod4	10	injection	1	3	0	680	0	k	W	300	0	injection	personal	a judge	is	kill	an adult	is	kill	X>Y	d	Yes	9476	0	0	0	0	N/A	-1	visible
expDeathMethod4	10	injection	1	4	0	680	0	k	W	300	0	injection	impersonal	a nun	is	kill	a congressman	is	kill	X>Y	d	Yes	7359	0	0	0	0	N/A	-1	visible
expDeathMethod4	10	injection	1	5	0	680	0	k	W	300	0	unidentified	impersonal	a soldier	is	kill	an adult	is	kill	X>Y	d	Yes	8378	0	0	0	0	N/A	-1	visible
expDeathMethod4	10	injection	1	6	0	680	0	k	W	300	0	injection	personal	a judge	is	kill	a congressman	is	kill	X>Y	d	Yes	6143	0	0	0	0	N/A	-1	visible
expDeathMethod4	10	injection	1	7	0	680	0	k	W	300	0	unidentified	personal	a judge	is	kill	a gang member	is	kill	X>Y	d	Yes	10896	0	0	0	0	N/A	-1	visible
expDeathMethod4	10	injection	1	0	1	680	0	k	W	150	0	unidentified	personal	a billionaire	is	kill	a gang member	is	kill	X>Y	d	Yes	10095	0	0	0	0	N/A	-1	visible
expDeathMethod4	10	injection	1	1	1	680	0	k	W	150	0	unidentified	personal	a nun	is	kill	a billionaire	is	kill	X>Y	d	Yes	2324	0	0	0	0	N/A	-1	visible
expDeathMethod4	10	injection	1	2	1	680	0	k	W	150	0	injection	personal	a college student	is	kill	a terrorist	is	kill	X>Y	d	Yes	6328	0	0	0	0	N/A	-1	visible
expDeathMethod4	10	injection	1	3	1	680	0	k	W	150	0	unidentified	personal	a terrorist	is	kill	an addict	is	kill	X>Y	k	No	5063	0	0	0	0	N/A	-1	visible
expDeathMethod4	10	injection	1	4	1	680	0	k	W	150	0	unidentified	impersonal	a police officer	is	kill	a college student	is	kill	X>Y	d	Yes	4485	0	0	0	0	N/A	-1	visible
expDeathMethod4	10	injection	1	5	1	680	0	k	W	150	0	injection	personal	a nun	is	kill	a celebrity	is	kill	X>Y	d	Yes	2824	0	0	0	0	N/A	-1	visible
expDeathMethod4	10	injection	1	6	1	680	0	k	W	150	0	injection	impersonal	an Olympian	is	kill	an astronaut	is	kill	X>Y	d	Yes	3041	0	0	0	0	N/A	-1	visible
