IA1	IB1	averageP	sdp	overlap	direction
a gang member	a terrorist	0.691621739130435	0.0392739557049682	0.61675652173913	1
a judge	a convict	0.791556	0.0333649529309435	0.416888	1
a celebrity	a rapist	0.908469565217391	0.0254663882426392	0.183060869565217	1
a terrorist	a thief	0.338926086956522	0.0391120040446866	0.677852173913044	-1
an adult	a police officer	0.467562260536398	0.0218380840913308	0.935124521072797	-1
a gang member	an olympian	0.13645	0.031449326126848	0.2729	-1
an elderly person	a celebrity	0.656057906458797	0.0230968149971982	0.687884187082405	1
a judge	a nun	0.499940170940171	0.0428050990162641	0.999880341880342	-1
an olympian	an addict	0.726828703703704	0.0418090493006937	0.546342592592593	1
an assassin	a congressman	0.195234234234234	0.0371874582731895	0.390468468468468	-1
a college student	a nun	0.607847826086957	0.0425591530502129	0.784304347826087	1
a billionaire	a convict	0.765122881355932	0.0380799978472862	0.469754237288136	1
an orphan	a billionaire	0.637782407407407	0.0452192495212977	0.724435185185185	1
a soldier	an assassin	0.963779661016949	0.0165172137857475	0.0724406779661018	1
a thief	a congressman	0.236408256880734	0.039385576303075	0.472816513761468	-1
an orphan	a mentor	0.581568965517241	0.0458948700588467	0.836862068965517	1
an astronaut	a thief	0.906665254237288	0.0265626155872466	0.186669491525424	1
a soldier	a homeless adult	0.719640495867769	0.0385514445817449	0.560719008264463	1
an adult	a soldier	0.353553606237817	0.0219548241496223	0.707107212475633	-1
a soldier	a convict	0.891943548387097	0.0269775717748834	0.216112903225806	1
an elderly person	a rapist	0.979313043478261	0.00645383400269892	0.0413739130434783	1
a convict	a mentor	0.154527559055118	0.029163203557319	0.309055118110236	-1
a rapist	a congressman	0.11053982300885	0.0267639729616767	0.221079646017699	-1
an elderly person	an adult	0.549025791324736	0.016619808078152	0.901948417350527	1
a soldier	an astronaut	0.678350427350427	0.0414735668883943	0.643299145299145	1
a gang member	a college student	0.0991150442477876	0.0261867009106877	0.198230088495575	-1
a terrorist	an elderly person	0.0225253303964758	0.00691004990636207	0.0450506607929515	-1
an adult	a terrorist	0.970610136452242	0.00732141469415586	0.0587797270955166	1
a gang member	a mentor	0.104	0.0271935926668684	0.208	-1
a judge	an addict	0.713214912280702	0.0412718549645038	0.573570175438596	1
a police officer	a billionaire	0.573029914529915	0.0445634130154154	0.853940170940171	1
an adult	an olympian	0.558393700787402	0.0220694925440534	0.883212598425197	1
a college student	a thief	0.918671052631579	0.0243549381322623	0.162657894736842	1
a homeless adult	a terrorist	0.960454545454545	0.0172163154387944	0.0790909090909091	1
a college student	an assassin	0.943047413793103	0.0204321716460694	0.113905172413793	1
a homeless adult	a soldier	0.281132231404959	0.0396040915007594	0.562264462809917	-1
a billionaire	a thief	0.840325688073394	0.0330346518113438	0.319348623853211	1
an orphan	a college student	0.573174107142857	0.0445578965520576	0.853651785714286	1
an astronaut	a celebrity	0.612946428571429	0.0423914825211547	0.774107142857143	1
an olympian	a celebrity	0.573245192307692	0.0478583656879819	0.853509615384615	1
a police officer	an addict	0.7825	0.036356361673863	0.435	1
a convict	a billionaire	0.232156779661017	0.039088282933553	0.464313559322034	-1
a thief	a terrorist	0.660591304347826	0.0387584666941251	0.678817391304348	1
a police officer	an astronaut	0.55552380952381	0.0420635475247269	0.888952380952381	1
an addict	a nun	0.281104347826087	0.0401767535401031	0.562208695652174	-1
a pedophile	a thief	0.282151260504202	0.0371897967683901	0.564302521008403	-1
a terrorist	a judge	0.0402434782608696	0.0171846890166503	0.0804869565217391	-1
a soldier	a billionaire	0.664708333333333	0.0444531885850573	0.670583333333333	1
a rapist	a billionaire	0.0697324561403509	0.0218629007987838	0.139464912280702	-1
an olympian	a nun	0.511776785714286	0.0451058670539272	0.976446428571428	1
a convict	a terrorist	0.739116935483871	0.0339518275164411	0.521766129032258	1
an adult	a nun	0.57211359223301	0.0217706425856006	0.85577281553398	1
a pedophile	a homeless adult	0.02036	0.0119965961138282	0.04072	-1
a mentor	a gang member	0.894901709401709	0.02659551139858	0.210196581196581	1
a celebrity	a college student	0.343182242990654	0.0455504513979304	0.686364485981308	-1
a rapist	a police officer	0.0284651162790698	0.0138053888735035	0.0569302325581396	-1
a pedophile	an addict	0.122806034482759	0.0283052314233558	0.245612068965517	-1
a gang member	a celebrity	0.222995454545455	0.0385435844374873	0.445990909090909	-1
a nun	an orphan	0.323012931034483	0.0439641041676889	0.646025862068966	-1
a judge	a terrorist	0.958986956521739	0.0173234471756892	0.0820260869565217	1
a celebrity	an astronaut	0.386517857142857	0.0465893743733308	0.773035714285714	-1
an olympian	a college student	0.404935185185185	0.0490795832925293	0.80987037037037	-1
a convict	an astronaut	0.161807086614173	0.03043716242269	0.323614173228346	-1
a judge	a rapist	0.961768595041322	0.0160326049765369	0.0764628099173554	1
a homeless adult	a gang member	0.856131147540984	0.031190410291517	0.287737704918033	1
a congressman	a police officer	0.319762931034483	0.0428843051579314	0.639525862068966	-1
an olympian	a congressman	0.61476213592233	0.0466263021320415	0.77047572815534	1
an astronaut	a congressman	0.649718181818182	0.045743949930414	0.700563636363636	1
a police officer	an olympian	0.595012711864407	0.0460158576291958	0.809974576271187	1
a soldier	a college student	0.61234375	0.0442744016214062	0.7753125	1
a pedophile	a soldier	0.00506837606837607	0.00616850031005002	0.0101367521367521	-1
a congressman	a gang member	0.739953703703704	0.0413757780659908	0.520092592592593	1
a college student	an astronaut	0.561530434782609	0.0455794026199425	0.876939130434783	1
an astronaut	an elderly person	0.433113785557987	0.0236944302899862	0.866227571115974	-1
an addict	an orphan	0.159601769911504	0.0334655768400132	0.319203539823009	-1
a thief	a soldier	0.0531869565217391	0.0192802313986613	0.106373913043478	-1
a terrorist	a mentor	0.0201810344827586	0.012245436241102	0.0403620689655172	-1
a pedophile	a congressman	0.0864144144144144	0.0244871492660071	0.172828828828829	-1
an adult	a gang member	0.878663424124514	0.0142575968345756	0.242673151750973	1
a terrorist	a pedophile	0.560034188034188	0.0380905999450016	0.879931623931624	1
a thief	a celebrity	0.201277272727273	0.0358809876655362	0.402554545454545	-1
a pedophile	a gang member	0.249423728813559	0.0348538941563495	0.498847457627119	-1
a judge	an astronaut	0.445627118644068	0.0436469227056791	0.891254237288136	-1
an assassin	a terrorist	0.602059322033898	0.0393865003872981	0.795881355932203	1
an addict	an assassin	0.74275641025641	0.0382283997643448	0.51448717948718	1
a billionaire	a celebrity	0.561480582524272	0.0473677940465163	0.877038834951456	1
a judge	an adult	0.428427042801556	0.0213034059277876	0.856854085603113	-1
a nun	a congressman	0.606163636363636	0.0473097742931552	0.787672727272727	1
a soldier	an adult	0.646381091617934	0.020648254305406	0.707237816764132	1
a judge	a congressman	0.608263888888889	0.0457210336973376	0.783472222222222	1
a billionaire	a gang member	0.815119266055046	0.0359789515847755	0.369761467889908	1
a nun	a billionaire	0.490395454545455	0.0484861774234336	0.980790909090909	-1
a college student	a terrorist	0.981160714285714	0.0112140777017982	0.0376785714285715	1
a terrorist	an addict	0.165610619469027	0.0341644593598514	0.331221238938053	-1
a nun	a celebrity	0.566099099099099	0.0471493364090601	0.867801801801802	1
an adult	a congressman	0.659046442687747	0.0207459470810961	0.681907114624506	1
a rapist	an addict	0.152067226890756	0.0309517032453221	0.304134453781513	-1
an olympian	a mentor	0.414290178571429	0.0458647400205364	0.828580357142857	-1
a mentor	a judge	0.593850427350427	0.0454002945338502	0.812299145299145	1
an astronaut	a college student	0.436439130434783	0.0449719147450713	0.872878260869565	-1
an orphan	a celebrity	0.712642201834862	0.0427127937889901	0.574715596330275	1
a billionaire	an addict	0.694514018691589	0.0433835959137578	0.610971962616822	1
an orphan	an addict	0.840106194690265	0.0328814139305526	0.319787610619469	1
an adult	an orphan	0.384748538011696	0.0205704271934029	0.769497076023392	-1
an orphan	an astronaut	0.634205128205128	0.0425143347174985	0.731589743589744	1
a billionaire	a soldier	0.332782407407407	0.0437317635583931	0.665564814814815	-1
a police officer	a rapist	0.971612403100775	0.0143467015635418	0.0567751937984495	1
a congressman	a mentor	0.317686363636364	0.0439351855327883	0.635372727272727	-1
an addict	an olympian	0.27137037037037	0.0400127619284033	0.542740740740741	-1
an olympian	an elderly person	0.393481111111111	0.0232439807670967	0.786962222222222	-1
a gang member	a rapist	0.719247933884298	0.036496433569864	0.561504132231405	1
a soldier	a rapist	0.988995833333333	0.00893136805352516	0.0220083333333334	1
an elderly person	an orphan	0.433325991189427	0.0236139923285814	0.866651982378855	-1
a convict	an elderly person	0.14914623655914	0.0158346769580298	0.29829247311828	-1
an addict	a congressman	0.402099056603774	0.0479915427798318	0.804198113207547	-1
a billionaire	an assassin	0.866616071428571	0.0302278506424053	0.266767857142857	1
a police officer	a gang member	0.880197580645161	0.0278170489095493	0.239604838709677	1
a mentor	an adult	0.524970873786408	0.0216014648281736	0.950058252427185	1
an elderly person	a college student	0.511972406181015	0.0232355752283679	0.976055187637969	1
an assassin	an olympian	0.0871327433628319	0.0250816144780183	0.174265486725664	-1
a celebrity	an elderly person	0.344652561247216	0.0223630999672284	0.689305122494432	-1
a police officer	a nun	0.601044	0.0429865782531003	0.797912	1
a thief	a convict	0.408412698412698	0.0414831333677595	0.816825396825397	-1
a college student	a soldier	0.38903125	0.0444010124404974	0.7780625	-1
a celebrity	an addict	0.640611111111111	0.045569409521253	0.718777777777778	1
a celebrity	an assassin	0.833097345132743	0.0335265726187489	0.333805309734513	1
a mentor	a celebrity	0.646783783783784	0.0442068218663537	0.706432432432432	1
a rapist	a thief	0.309979338842975	0.037609574587043	0.61995867768595	-1
an assassin	a convict	0.3572109375	0.0367643632213458	0.714421875	-1
a thief	a pedophile	0.717663865546219	0.0360716885234309	0.564672268907563	1
a homeless adult	a mentor	0.394822580645161	0.0422515886945744	0.789645161290323	-1
a college student	a congressman	0.686028301886792	0.0444040010284317	0.627943396226415	1
an astronaut	a gang member	0.89035593220339	0.0264983792018596	0.21928813559322	1
a rapist	an adult	0.0273921001926782	0.00724544903191676	0.0547842003853565	-1
a convict	an addict	0.398333333333333	0.0427108492281007	0.796666666666667	-1
a pedophile	an astronaut	0.00911666666666667	0.00849920014293912	0.0182333333333333	-1
an astronaut	an orphan	0.366803418803419	0.0439867374618177	0.733606837606838	-1
a thief	an olympian	0.118216216216216	0.0298701422227155	0.236432432432432	-1
a convict	an orphan	0.119814516129032	0.0275562601203693	0.239629032258065	-1
an addict	a college student	0.207527027027027	0.0364033281771794	0.415054054054054	-1
an orphan	a pedophile	0.994641025641026	0.00643549412442133	0.0107179487179487	1
an olympian	a thief	0.883486486486487	0.0278049260774758	0.233027027027027	1
an olympian	an orphan	0.331380733944954	0.0459827561436041	0.662761467889908	-1
an elderly person	a homeless adult	0.627348484848485	0.0218260239864346	0.74530303030303	1
an olympian	an adult	0.440870078740157	0.022226365883226	0.881740157480315	-1
a terrorist	a homeless adult	0.0394338842975207	0.0167906254141225	0.0788677685950413	-1
a nun	an elderly person	0.379962800875274	0.0224360537913953	0.759925601750547	-1
a soldier	a mentor	0.62435775862069	0.0445664856874269	0.751284482758621	1
a nun	a rapist	0.965881147540984	0.014883631951236	0.0682377049180327	1
an orphan	a homeless adult	0.680768595041322	0.0419800327000075	0.638462809917355	1
a terrorist	a billionaire	0.0756435185185185	0.0232688244904149	0.151287037037037	-1
a convict	a celebrity	0.2805	0.0389232448694643	0.561	-1
a nun	a pedophile	0.982408333333333	0.0110505072703997	0.0351833333333333	1
a celebrity	a gang member	0.776909090909091	0.0388184299897678	0.446181818181818	1
a terrorist	a gang member	0.30964347826087	0.0402295140577779	0.619286956521739	-1
a college student	an orphan	0.428049107142857	0.04558855315649	0.856098214285714	-1
a gang member	a judge	0.152853448275862	0.0324970836400165	0.305706896551724	-1
a rapist	an astronaut	0.0203780487804878	0.0116653678110918	0.0407560975609756	-1
a gang member	a billionaire	0.184655963302752	0.0361501887637315	0.369311926605505	-1
an astronaut	a terrorist	0.978132478632479	0.0128349856566781	0.0437350427350427	1
a rapist	a celebrity	0.0919565217391304	0.0237103023077389	0.183913043478261	-1
a homeless adult	an olympian	0.484405982905983	0.0446402069980613	0.968811965811966	-1
a nun	a thief	0.877334745762712	0.0273553221600291	0.245330508474576	1
a nun	a judge	0.497991452991453	0.0436712681429765	0.995982905982906	-1
an assassin	an orphan	0.0396694915254237	0.0163164667141698	0.0793389830508474	-1
a soldier	an orphan	0.547333333333333	0.0463902844487914	0.905333333333333	1
a rapist	a pedophile	0.522528455284553	0.0366524979234826	0.954943089430894	1
a judge	an elderly person	0.382228571428571	0.0229235503405218	0.764457142857143	-1
an assassin	a police officer	0.074251968503937	0.0222119237192027	0.148503937007874	-1
a mentor	a convict	0.845070866141732	0.0312001102534381	0.309858267716535	1
a police officer	a thief	0.904213709677419	0.0246160168130751	0.191572580645161	1
an astronaut	an addict	0.768952586206897	0.0382252590118163	0.462094827586207	1
a gang member	a thief	0.528478448275862	0.0444979437556261	0.943043103448276	1
a police officer	a homeless adult	0.607953846153846	0.0419580630980578	0.784092307692308	1
a judge	a mentor	0.407786324786325	0.0448441164187291	0.81557264957265	-1
an assassin	a judge	0.099109243697479	0.0248877649223748	0.198218487394958	-1
a homeless adult	a rapist	0.963688976377953	0.015761459972695	0.0726220472440946	1
an addict	a homeless adult	0.284766666666667	0.0392677066572451	0.569533333333333	-1
a mentor	an astronaut	0.548226890756302	0.0458820375756317	0.903546218487395	1
a gang member	a soldier	0.0748782608695652	0.0244765264689464	0.14975652173913	-1
a police officer	a congressman	0.681538793103448	0.041328372977655	0.636922413793104	1
an assassin	an elderly person	0.0605087336244542	0.0108004915333025	0.121017467248908	-1
a celebrity	an orphan	0.289871559633028	0.0418937057356549	0.579743119266055	-1
a thief	an assassin	0.552252100840336	0.0402844179639467	0.895495798319328	1
an astronaut	a nun	0.56303781512605	0.0433375155145934	0.873924369747899	1
a congressman	a homeless adult	0.400378260869565	0.0451490420433713	0.80075652173913	-1
a judge	an assassin	0.901773109243697	0.0260590869229132	0.196453781512605	1
a nun	an olympian	0.487022321428571	0.0462068625704722	0.974044642857143	-1
a thief	an elderly person	0.0798815789473684	0.0125841567168363	0.159763157894737	-1
an elderly person	a pedophile	0.988906113537118	0.00492358031353131	0.0221877729257642	1
an assassin	a rapist	0.631104838709677	0.0369169963648717	0.737790322580645	1
a college student	a police officer	0.499938016528926	0.0441942406002109	0.999876033057851	-1
a soldier	a pedophile	0.994380341880342	0.00640743958484504	0.0112393162393163	1
an assassin	a mentor	0.0607208333333333	0.020160847594979	0.121441666666667	-1
a gang member	a congressman	0.26012037037037	0.0398205705856276	0.520240740740741	-1
a billionaire	a pedophile	0.945752252252252	0.0194904412571694	0.108495495495496	1
an olympian	a billionaire	0.498708737864078	0.047856404698309	0.997417475728155	-1
an olympian	a soldier	0.293362385321101	0.0423312611857292	0.586724770642202	-1
an elderly person	an astronaut	0.566784463894967	0.0227048712109403	0.866431072210066	1
a terrorist	a convict	0.261399193548387	0.0364013908700897	0.522798387096774	-1
an adult	a rapist	0.972573217726397	0.00708948483114052	0.0548535645472061	1
a terrorist	a nun	0.0365603448275862	0.0160409270081939	0.0731206896551724	-1
a gang member	a police officer	0.119685483870968	0.0284114066439236	0.239370967741935	-1
a pedophile	an olympian	0.0179203539823009	0.0112931710233724	0.0358407079646018	-1
a thief	a homeless adult	0.124747967479675	0.0281430566515489	0.24949593495935	-1
a police officer	an elderly person	0.487365010799136	0.0229740695499706	0.974730021598272	-1
an adult	an assassin	0.923914893617021	0.0114579108793681	0.152170212765957	1
a judge	an orphan	0.329539130434783	0.0427478279071515	0.659078260869565	-1
a rapist	a nun	0.0346598360655738	0.0154679294943192	0.0693196721311475	-1
an astronaut	a homeless adult	0.561262096774194	0.0451204027112932	0.877475806451613	1
an orphan	a rapist	0.988804166666667	0.00875143087749168	0.0223916666666666	1
a college student	a rapist	0.981690677966102	0.0112019569681264	0.0366186440677967	1
an olympian	an assassin	0.915048672566372	0.0247283905033	0.169902654867257	1
a college student	a gang member	0.900694690265487	0.0275367319171496	0.198610619469026	1
a police officer	a pedophile	0.982087301587302	0.0113453053971102	0.0358253968253968	1
a homeless adult	an astronaut	0.438362903225806	0.0420715586688582	0.876725806451613	-1
a celebrity	a soldier	0.257302752293578	0.0402213852995926	0.514605504587156	-1
a homeless adult	an addict	0.717916666666667	0.0394492553002429	0.564166666666667	1
a thief	a college student	0.0828464912280702	0.0248730385885454	0.16569298245614	-1
an addict	a celebrity	0.35787037037037	0.0444391726566084	0.715740740740741	-1
an addict	a thief	0.697947368421053	0.0404322114963336	0.604105263157895	1
an olympian	a terrorist	0.964811926605505	0.0167050724060643	0.0703761467889907	1
a congressman	a thief	0.764087155963303	0.0388862120124559	0.471825688073394	1
a thief	a billionaire	0.160298165137615	0.0338538454483703	0.320596330275229	-1
a soldier	a congressman	0.77092523364486	0.0397976282057804	0.45814953271028	1
an elderly person	a judge	0.617467032967033	0.0227089719836577	0.765065934065934	1
a mentor	an orphan	0.417443965517241	0.0454680834063619	0.834887931034483	-1
a terrorist	an assassin	0.398097457627119	0.0399726077276294	0.796194915254237	-1
an astronaut	a pedophile	0.9910125	0.00847226427236484	0.0179750000000001	1
a convict	a pedophile	0.78826171875	0.0320779983299877	0.4234765625	1
an elderly person	a gang member	0.897169230769231	0.014149819577067	0.205661538461539	1
a thief	a mentor	0.0848008474576271	0.0252680229804017	0.169601694915254	-1
a gang member	a homeless adult	0.144475409836066	0.0306343531226808	0.288950819672131	-1
a soldier	a thief	0.947247826086957	0.0209005293026469	0.105504347826087	1
a soldier	a police officer	0.609426829268293	0.0425460412416769	0.781146341463415	1
an assassin	a homeless adult	0.092936	0.0250939357138255	0.185872	-1
an assassin	a billionaire	0.133165178571429	0.0320494980680974	0.266330357142857	-1
a homeless adult	a congressman	0.600765217391304	0.0448647417999591	0.798469565217391	1
a mentor	a police officer	0.490036	0.0428154161939816	0.980072	-1
a billionaire	an adult	0.451506903353057	0.0222196604288482	0.903013806706114	-1
a mentor	a terrorist	0.979715517241379	0.0120638823943084	0.0405689655172414	1
a thief	a judge	0.129155172413793	0.0300190706846704	0.258310344827586	-1
a mentor	a billionaire	0.572822727272727	0.0468810112253462	0.854354545454545	1
an orphan	an olympian	0.67051376146789	0.044115684824851	0.65897247706422	1
a mentor	a rapist	0.98030737704918	0.0115577606667586	0.0393852459016393	1
a judge	a pedophile	0.978504237288136	0.0124912791766209	0.0429915254237287	1
a pedophile	a billionaire	0.0538783783783784	0.0194248498715058	0.107756756756757	-1
an adult	a celebrity	0.614004921259843	0.0222639324827142	0.771990157480315	1
a billionaire	a homeless adult	0.509473913043478	0.0453913778428843	0.981052173913044	1
a homeless adult	a thief	0.873	0.0278229040728741	0.254	1
a convict	a homeless adult	0.201545454545455	0.0333975093464339	0.403090909090909	-1
a mentor	a pedophile	0.991166666666667	0.00768182265404359	0.0176666666666667	1
a mentor	a homeless adult	0.60733064516129	0.0430323306027765	0.785338709677419	1
a convict	a judge	0.208888	0.0351877483456051	0.417776	-1
an assassin	a nun	0.0921958333333333	0.025415326835272	0.184391666666667	-1
an astronaut	an assassin	0.938780991735537	0.0207370337972495	0.122438016528926	1
a rapist	a soldier	0.0115	0.00925838334195293	0.023	-1
an elderly person	a police officer	0.512845572354212	0.0238047813239154	0.974308855291577	1
an astronaut	a judge	0.553326271186441	0.0448169382163177	0.893347457627119	1
an addict	a soldier	0.143672566371681	0.0306286161509195	0.287345132743363	-1
a mentor	a thief	0.916241525423729	0.0243995210740381	0.167516949152542	1
a celebrity	a judge	0.436390909090909	0.0442024200308221	0.872781818181818	-1
a pedophile	an assassin	0.341904958677686	0.0366677412829959	0.683809917355372	-1
a rapist	an orphan	0.0119625	0.00917727625621109	0.023925	-1
an orphan	a convict	0.881052419354839	0.0278411791135616	0.237895161290323	1
an elderly person	a soldier	0.397669603524229	0.0221469536769384	0.795339207048458	-1
a billionaire	a nun	0.510286363636364	0.0470385198933674	0.979427272727273	1
a college student	an addict	0.794013513513514	0.036600195015769	0.411972972972973	1
a homeless adult	a convict	0.798272727272727	0.0343493354599985	0.403454545454546	1
a celebrity	a police officer	0.355792372881356	0.0420979678510143	0.711584745762712	-1
a celebrity	a billionaire	0.437072815533981	0.0481023189213062	0.874145631067961	-1
a gang member	an elderly person	0.102915384615385	0.0143650995675928	0.205830769230769	-1
a homeless adult	a college student	0.385495833333333	0.044027945334606	0.770991666666667	-1
a pedophile	a judge	0.020728813559322	0.0117488501029748	0.0414576271186441	-1
an olympian	a judge	0.508795454545454	0.047127019602748	0.982409090909091	1
an adult	a pedophile	0.985300387596899	0.0053463036724592	0.0293992248062016	1
a rapist	a terrorist	0.4672375	0.0377322063558415	0.934475	-1
a celebrity	an adult	0.384555118110236	0.0215382487919876	0.769110236220472	-1
a pedophile	a mentor	0.00887083333333333	0.007982216594028	0.0177416666666667	-1
a congressman	an adult	0.342495059288538	0.0204004172059486	0.684990118577075	-1
a police officer	an orphan	0.430065040650407	0.0418929194442247	0.860130081300813	-1
a college student	an elderly person	0.48883995584989	0.0233868940027486	0.977679911699779	-1
a college student	a celebrity	0.655065420560748	0.0442891008682282	0.689869158878505	1
a congressman	a convict	0.680165254237288	0.0425167724899708	0.639669491525424	1
a celebrity	a homeless adult	0.439586206896552	0.0446129790992599	0.879172413793103	-1
a billionaire	an astronaut	0.46168018018018	0.0475525916558065	0.92336036036036	-1
an orphan	a gang member	0.919860869565217	0.0243745213921525	0.160278260869565	1
a nun	an assassin	0.907695833333333	0.0242195464486885	0.184608333333333	1
a soldier	an olympian	0.706467889908257	0.0437353033746693	0.587064220183486	1
a rapist	an assassin	0.369427419354839	0.0368508674709788	0.738854838709677	-1
a mentor	a nun	0.595936974789916	0.0438765237799769	0.808126050420168	1
a college student	a judge	0.60533185840708	0.0456721017968094	0.789336283185841	1
an orphan	an assassin	0.960313559322034	0.0171442240573733	0.0793728813559322	1
a convict	an assassin	0.64228125	0.0393364673095433	0.7154375	1
a pedophile	an elderly person	0.0110971615720524	0.00495209206236316	0.0221943231441049	-1
an olympian	a gang member	0.863	0.0322473430037301	0.274	1
an addict	a gang member	0.671315789473684	0.0414481123356859	0.657368421052632	1
a terrorist	an olympian	0.0354770642201835	0.0169457332632395	0.070954128440367	-1
a soldier	a celebrity	0.744100917431193	0.0393356949487244	0.511798165137615	1
a billionaire	a police officer	0.425773504273504	0.0455489085771142	0.851547008547009	-1
a congressman	a judge	0.394055555555556	0.045039226917395	0.788111111111111	-1
a homeless adult	a police officer	0.390376923076923	0.0426081500247473	0.780753846153846	-1
a college student	a mentor	0.508834782608696	0.0465326113909833	0.982330434782609	1
a police officer	a judge	0.598923387096774	0.0422045615697043	0.802153225806452	1
a nun	a mentor	0.400676470588235	0.0452489320410096	0.801352941176471	-1
a mentor	an elderly person	0.478497811816193	0.0235550669885043	0.956995623632385	-1
an adult	a convict	0.827326003824092	0.0162837518641181	0.345347992351816	1
an astronaut	a convict	0.837795275590551	0.0310320465319614	0.324409448818898	1
a judge	a soldier	0.293404347826087	0.0417386478388924	0.586808695652174	-1
a convict	a rapist	0.760026923076923	0.0348361735554017	0.479946153846154	1
a celebrity	a thief	0.798859090909091	0.0363368949698754	0.402281818181818	1
a police officer	a mentor	0.508352	0.04380578778019	0.983296	1
an elderly person	a nun	0.621462800875274	0.0222020472397586	0.757074398249453	1
a congressman	an orphan	0.259415887850467	0.0414827435194973	0.518831775700935	-1
a police officer	a celebrity	0.645516949152542	0.0416268101510839	0.708966101694915	1
an addict	an adult	0.2300361328125	0.0185918932127128	0.460072265625	-1
a pedophile	a college student	0.0088448275862069	0.00793933304680029	0.0176896551724138	-1
a celebrity	a convict	0.720033613445378	0.0402981619588129	0.559932773109244	1
a college student	an adult	0.537181017612524	0.0221797931341313	0.925637964774951	1
a nun	a terrorist	0.963836206896552	0.0158802565528499	0.0723275862068966	1
a convict	a soldier	0.109987903225806	0.0270886731849198	0.219975806451613	-1
an adult	a thief	0.902156614785992	0.0132726780525057	0.195686770428016	1
a college student	a convict	0.852085365853659	0.0303588073163467	0.295829268292683	1
a congressman	an addict	0.596948113207547	0.0468179576871421	0.806103773584906	1
a congressman	a terrorist	0.878228971962617	0.030791853858435	0.243542056074766	1
an assassin	a soldier	0.0368093220338983	0.0165451193349942	0.0736186440677966	-1
an orphan	an elderly person	0.567614537444934	0.0235697944773507	0.864770925110132	1
a pedophile	a celebrity	0.0724508928571429	0.0218286989343689	0.144901785714286	-1
an adult	a homeless adult	0.579550961538462	0.0220963086373787	0.840898076923077	1
a congressman	an elderly person	0.305707589285714	0.0221513197386131	0.611415178571429	-1
a judge	a homeless adult	0.505516393442623	0.0433707014208978	0.988967213114754	1
a homeless adult	an elderly person	0.372709956709957	0.0206808441244597	0.745419913419913	-1
a congressman	a college student	0.310353773584906	0.0419137499654167	0.620707547169811	-1
an addict	a judge	0.285149122807018	0.039458267150313	0.570298245614035	-1
an elderly person	a mentor	0.52293544857768	0.0226939525232728	0.954129102844639	1
a celebrity	a pedophile	0.926133928571429	0.0237574690374345	0.147732142857143	1
a billionaire	an elderly person	0.410613839285714	0.0229299858144731	0.821227678571429	-1
a judge	a thief	0.872530172413793	0.0306887356877351	0.254939655172414	1
an elderly person	a convict	0.850249462365591	0.0163019414906608	0.299501075268817	1
a terrorist	a college student	0.0199285714285714	0.0120717587787809	0.0398571428571428	-1
a nun	a college student	0.393273913043478	0.0433387217664603	0.786547826086957	-1
an addict	an astronaut	0.231456896551724	0.0372138645901549	0.462913793103448	-1
